,Unnamed: 0,mz,intensity,rel.intensity,theo.mass,delta,rdb.equiv,comp,add.info,sample,rep,carbons,hydrogens,oxygens,nitrogens,phosphates,carbon_isotope,fullsample,sample_loc_row,slope,yint,error,correctedmz,em,mf,unsat,chemcalc_error,ppm,info
4872,4873,877.7242,17374.9,1.07,877.7238,0.4,5.5,C52 [13]C H99 O6 N P ,,ko7,1,52,99,6,1,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,877.725,876.71799,C47[13C]6H95N2O5P,8.0,0.000253,0.2884,N2PO5[13C]6C47H95
4873,4874,877.7946,118683.3,7.33,877.7947,-0.04,2.0,C44 [13]C8 H103 O8 N ,,ko7,1,44,103,8,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,877.7954,876.788915,C48[13C]3H106N2O6P,0.5,0.000778,0.8876,N2PO6[13C]3C48H106
4874,4875,878.7278,16786.2,1.04,878.7275,0.26,9.0,C57 H99 O4 P ,,ko7,1,57,99,4,0,1,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,878.7286,877.721345,C46[13C]7H95N2O5P,8.0,0.000008,0.0087,N2PO5[13C]7C46H95
4875,4876,878.7983,91296.1,5.64,878.7984,-0.13,5.5,C49 [13]C7 H103 O6 ,,ko7,1,49,103,6,0,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,878.7991,877.79227,C47[13C]4H106N2O6P,0.5,0.000433,0.4934,N2PO6[13C]4C47H106
4876,4877,879.7321,13726.5,0.85,879.7321,0.01,15.5,C55 [13]C6 H93 O3 ,,ko7,1,55,93,3,0,0,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,879.7329,878.724699,C45[13C]8H95N2O5P,8.0,-0.000938,-1.0669,N2PO5[13C]8C45H95
4877,4878,879.803,111026.1,6.85,879.803,-0.02,8.0,C56 [13]C3 H104 O4 ,,ko7,1,56,104,4,0,0,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,879.8038,878.796249,C39[13C]13H102N2O5P,3.5,-0.000288,-0.3278,N2PO5[13C]13C39H102
4878,4879,880.735,15229.6,0.94,880.7354,-0.36,15.5,C54 [13]C7 H93 O3 ,,ko7,1,54,93,3,0,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,880.7358,879.728054,C44[13C]9H95N2O5P,8.0,-0.000483,-0.5487,N2PO5[13C]9C44H95
4879,4880,880.812,78849.7,4.87,880.8123,-0.27,9.5,C51 [13]C8 H102 O3 N ,,ko7,1,51,102,3,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,880.8128,879.804074,C39[13C]13H103N2O5P,3.0,-0.001463,-1.6629,N2PO5[13C]13C39H103
4880,4881,881.7394,11464.5,0.71,881.7396,-0.18,14.5,C55 [13]C5 H94 O3 N ,,ko7,1,55,94,3,1,0,5,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,881.7402,880.731409,C43[13C]10H95N2O5P,8.0,-0.001528,-1.7347,N2PO5[13C]10C43H95
4881,4882,881.8157,95125.1,5.87,881.815,0.71,6.5,C57 [13]C H106 O4 N ,,ko7,1,57,106,4,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,881.8165,880.807429,C38[13C]14H103N2O5P,3.0,-0.001808,-2.0529,N2PO5[13C]14C38H103
4882,4883,882.7494,18747.4,1.16,882.7495,-0.1,4.5,C49 [13]C4 H101 O6 N P ,,ko7,1,49,101,6,1,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,882.7502,881.74308,C51[13C]H101N2O6P,4.0,0.000143,0.1627,N2PO6[13C]C51H101
4883,4884,882.7889,4827.0,0.3,882.7888,0.05,5.0,C47 [13]C8 H102 O7 ,,ko7,1,47,102,7,0,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,882.7897,881.782715,C45[13C]5H105N2O7P,0.0,0.000278,0.3147,N2PO7[13C]5C45H105
4884,4885,882.8193,60763.3,3.75,882.8201,-0.83,1.5,C54 [13]C H109 O7 ,,ko7,1,54,109,7,0,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,882.8201,881.81463,C45[13C]6H108N2O6P,-0.5,0.001793,2.0331,N2PO6[13C]6C45H108
4885,4886,883.7534,14864.7,0.92,883.7534,0.04,8.0,C54 [13]C2 H99 O6 N ,,ko7,1,54,99,6,1,0,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,883.7542,882.747059,C43[13C]10H97N2O5P,7.0,0.000122,0.1385,N2PO5[13C]10C43H97
4886,4887,883.7851,4221.8,0.26,883.7852,-0.05,7.5,C54 [13]C4 H104 O3 P ,,ko7,1,54,104,3,0,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,883.7859,882.778351,C50[13C]3H104N2O5P,3.5,-0.000286,-0.3244,N2PO5[13C]3C50H104
4887,4888,883.8229,67835.6,4.19,883.8235,-0.6,1.5,C53 [13]C2 H109 O7 ,,ko7,1,53,109,7,0,0,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,883.8237,882.817985,C44[13C]7H108N2O6P,-0.5,0.001548,1.7531,N2PO6[13C]7C44H108
4888,4889,884.7573,17147.1,1.06,884.7575,-0.11,7.0,C55 [13]C H102 O4 N P ,,ko7,1,55,102,4,1,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,884.7581,883.750414,C42[13C]11H97N2O5P,7.0,-0.000423,-0.4786,N2PO5[13C]11C42H97
4889,4890,884.7941,4862.7,0.3,884.7938,0.26,6.0,C56 [13]C H106 O3 N P ,,ko7,1,56,106,3,1,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,884.7949,883.786176,C50[13C]3H105N2O5P,3.0,-0.001461,-1.6535,N2PO5[13C]3C50H105
4890,4891,884.8264,44067.3,2.72,884.8268,-0.41,1.5,C52 [13]C3 H109 O7 ,,ko7,1,52,109,7,0,0,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,884.8272,883.820716,C50H112N2O7P,-3.5,0.000779,0.8809,N2PO7C50H112
4891,4892,885.7605,9795.4,0.6,885.7605,-0.02,11.5,C58 [13]C2 H99 O4 ,,ko7,1,58,99,4,0,0,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,885.7613,884.753769,C41[13C]12H97N2O5P,7.0,-0.000268,-0.303,N2PO5[13C]12C41H97
4892,4893,885.7669,8767.5,0.54,885.7671,-0.17,1.5,C53 H106 O7 P ,,ko7,1,53,106,7,0,1,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,885.7677,884.761488,C35[13C]15H98N2O7P,3.5,0.001051,1.1875,N2PO7[13C]15C35H98
4893,4894,885.7995,7600.1,0.47,885.7997,-0.22,4.0,C46 [13]C8 H103 O7 N ,,ko7,1,46,103,7,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,885.8003,884.792779,C42[13C]8H105N2O7P,0.0,-0.000258,-0.2915,N2PO7[13C]8C42H105
4894,4895,885.83,44170.1,2.73,885.8302,-0.22,1.5,C51 [13]C4 H109 O7 ,,ko7,1,51,109,7,0,0,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,885.8308,884.82407,C49[13C]H112N2O7P,-3.5,0.000533,0.6028,N2PO7[13C]C49H112
4895,4896,886.7648,11856.2,0.73,886.7647,0.08,10.5,C59 H100 O4 N ,,ko7,1,59,100,4,1,0,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,886.7656,885.757124,C40[13C]13H97N2O5P,7.0,-0.001213,-1.3697,N2PO5[13C]13C40H97
4896,4897,886.7706,11344.2,0.7,886.7704,0.23,1.5,C52 [13]C H106 O7 P ,,ko7,1,52,106,7,0,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,886.7714,885.76544,C49[13C]3H103N2O6P,3.0,0.001303,1.4712,N2PO6[13C]3C49H103
4897,4898,886.8025,5325.8,0.33,886.8025,-0.01,1.0,C52 [13]C H107 O8 N ,,ko7,1,52,107,8,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,886.8033,885.796134,C41[13C]9H105N2O7P,0.0,0.000097,0.1094,N2PO7[13C]9C41H105
4898,4899,886.8334,28650.3,1.77,886.8336,-0.14,1.5,C50 [13]C5 H109 O7 ,,ko7,1,50,109,7,0,0,5,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,886.8342,885.827425,C48[13C]2H112N2O7P,-3.5,0.000488,0.5512,N2PO7[13C]2C48H112
4899,4900,887.7684,6658.3,0.41,887.768,0.38,10.5,C58 [13]C H100 O4 N ,,ko7,1,58,100,4,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,887.7692,886.760479,C39[13C]14H97N2O5P,7.0,-0.001458,-1.6447,N2PO5[13C]14C39H97
4900,4901,887.7743,6809.0,0.42,887.7738,0.5,1.5,C51 [13]C2 H106 O7 P ,,ko7,1,51,106,7,0,1,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,887.7751,886.768795,C48[13C]4H103N2O6P,3.0,0.000958,1.0803,N2PO6[13C]4C48H103
4901,4902,887.8065,5563.3,0.34,887.8065,-0.02,0.0,C53 H110 O6 N P ,,ko7,1,53,110,6,1,1,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,887.8073,886.799489,C40[13C]10H105N2O7P,0.0,-0.000548,-0.6183,N2PO7[13C]10C40H105
4902,4903,887.8368,24536.3,1.51,887.8369,-0.11,1.5,C49 [13]C6 H109 O7 ,,ko7,1,49,109,7,0,0,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,887.8376,886.83078,C47[13C]3H112N2O7P,-3.5,0.000443,0.4996,N2PO7[13C]3C47H112
4903,4904,888.7777,7057.2,0.44,888.7777,0.04,5.0,C56 H104 O7 ,,ko7,1,56,104,7,0,0,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,888.7785,887.77215,C47[13C]5H103N2O6P,3.0,0.000913,1.0282,N2PO6[13C]5C47H103
4904,4905,888.799,4288.5,0.26,888.7988,0.14,10.5,C56 [13]C4 H102 O3 N ,,ko7,1,56,102,3,1,0,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,888.7998,887.793903,C37[13C]13H103N2O7P,1.0,0.001366,1.5388,N2PO7[13C]13C37H103
4905,4906,888.8404,15498.4,0.96,888.8403,0.16,1.5,C48 [13]C7 H109 O7 ,,ko7,1,48,109,7,0,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,888.8412,887.834135,C46[13C]4H112N2O7P,-3.5,0.000198,0.2229,N2PO7[13C]4C46H112
4906,4907,889.7737,3906.9,0.24,889.7739,-0.18,11.5,C54 [13]C6 H99 O4 ,,ko7,1,54,99,4,0,0,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,889.7745,888.766564,C44[13C]8H101N2O6P,4.0,-0.000673,-0.7569,N2PO6[13C]8C44H101
4907,4908,889.7954,6581.9,0.41,889.7954,0.01,2.0,C47 [13]C6 H106 O6 N P ,,ko7,1,47,106,6,1,1,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,889.7962,888.788915,C49[13C]3H106N2O6P,1.5,-0.000022,-0.0244,N2PO6[13C]3C49H106
4908,4909,889.8438,13657.1,0.84,889.8436,0.18,1.5,C47 [13]C8 H109 O7 ,,ko7,1,47,109,7,0,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,889.8446,888.83749,C45[13C]5H112N2O7P,-3.5,0.000153,0.1719,N2PO7[13C]5C45H112
4909,4910,890.7915,5661.9,0.35,890.7915,0.02,9.0,C58 [13]C H103 O4 N ,,ko7,1,58,103,4,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,890.7923,889.783954,C39[13C]14H100N2O5P,5.5,-0.001083,-1.2175,N2PO5[13C]14C39H100
4910,4911,890.801,5231.3,0.32,890.8011,-0.07,11.0,C53 [13]C7 H101 O3 N ,,ko7,1,53,101,3,1,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,890.8018,889.792894,C41[13C]12H102N2O5P,4.5,-0.001643,-1.8464,N2PO5[13C]12C41H102
4911,4912,890.8113,4534.3,0.28,890.8113,-0.02,1.5,C47 [13]C7 H108 O6 P ,,ko7,1,47,108,6,0,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,890.8121,889.805083,C36[13C]14H104N2O7P,0.5,0.000246,0.2765,N2PO7[13C]14C36H104
4912,4913,890.8473,7971.9,0.49,890.8477,-0.38,0.5,C48 [13]C7 H112 O5 P ,,ko7,1,48,112,5,0,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,890.8481,889.840845,C44[13C]6H112N2O7P,-3.5,0.000008,0.0085,N2PO7[13C]6C44H112
4913,4914,891.7956,6088.2,0.38,891.7961,-0.55,0.5,C49 [13]C4 H108 O7 P ,,ko7,1,49,108,7,0,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,891.7964,890.787309,C38[13C]15H100N2O5P,5.5,-0.001828,-2.0527,N2PO5[13C]15C38H100
4914,4915,891.8104,9718.7,0.6,891.8103,0.09,2.0,C45 [13]C8 H105 O8 N ,,ko7,1,45,105,8,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,891.8112,890.804565,C49[13C]3H108N2O6P,0.5,0.000628,0.7054,N2PO6[13C]3C49H108
4915,4916,891.8508,6529.9,0.4,891.851,-0.25,0.5,C47 [13]C8 H112 O5 P ,,ko7,1,47,112,5,0,1,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,891.8516,890.844199,C43[13C]7H112N2O7P,-3.5,-0.000138,-0.1544,N2PO7[13C]7C43H112
4916,4917,892.8036,7906.6,0.49,892.804,-0.35,0.0,C49 [13]C4 H109 O7 P ,,ko7,1,49,109,7,0,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,892.8044,891.79898,C46[13C]6H106N2O6P,1.5,0.001843,2.0664,N2PO6[13C]6C46H106
4917,4918,892.8149,5551.4,0.34,892.8149,0.0,4.5,C52 [13]C4 H106 O6 N ,,ko7,1,52,106,6,1,0,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,892.8157,891.808544,C41[13C]12H104N2O5P,3.5,0.000107,0.1201,N2PO5[13C]12C41H104
4918,4919,892.8543,3618.5,0.22,892.8545,-0.17,0.5,C46 [13]C8 H110 O7 N ,,ko7,1,46,110,7,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,892.8551,891.847554,C42[13C]8H112N2O7P,-3.5,-0.000283,-0.317,N2PO7[13C]8C42H112
4919,4920,893.5717,3588.3,0.22,893.5718,-0.06,18.0,C56 H80 O6 N P ,,ko7,1,56,80,6,1,1,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,893.5725,892.564738,C43[13C]10H75N2O7P,18.0,-0.000499,-0.5593,N2PO7[13C]10C43H75
4920,4921,893.8097,7974.7,0.49,893.8097,0.04,9.0,C55 [13]C5 H104 O4 ,,ko7,1,55,104,4,0,0,5,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,893.8105,892.802959,C38[13C]15H102N2O5P,4.5,-0.000278,-0.3119,N2PO5[13C]15C38H102
4921,4922,894.8123,10740.5,0.66,894.812,0.24,2.5,C55 H108 O7 N ,,ko7,1,55,108,7,1,0,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,894.8131,893.805689,C44[13C]8H106N2O6P,1.5,-0.000148,-0.1651,N2PO6[13C]8C44H106
4922,4923,895.7135,5534.6,0.34,895.7132,0.29,9.5,C55 [13]C H97 O5 N P ,,ko7,1,55,97,5,1,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,895.7143,894.706204,C42[13C]11H92N2O6P,9.5,-0.000833,-0.9316,N2PO6[13C]11C42H92
4923,4924,895.8162,8007.3,0.49,895.8164,-0.15,9.0,C53 [13]C7 H104 O4 ,,ko7,1,53,104,4,0,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,895.817,894.809044,C43[13C]9H106N2O6P,1.5,-0.000693,-0.7741,N2PO6[13C]9C43H106
4924,4925,895.8267,6628.7,0.41,895.8262,0.5,7.0,C57 [13]C2 H107 O4 N ,,ko7,1,57,107,4,1,0,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,895.8275,894.818609,C38[13C]15H104N2O5P,3.5,-0.001628,-1.8198,N2PO5[13C]15C38H104
4925,4926,896.7101,4975.3,0.31,896.71,0.13,9.0,C56 H96 O8 ,,ko7,1,56,96,8,0,0,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,896.7109,895.704464,C47[13C]5H95N2O7P,7.0,0.000827,0.9235,N2PO7[13C]5C47H95
4926,4927,896.7678,6932.3,0.43,896.7675,0.24,13.5,C57 [13]C4 H98 O3 N ,,ko7,1,57,98,3,1,0,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,896.7686,895.762603,C38[13C]13H99N2O7P,4.0,0.001266,1.4134,N2PO7[13C]13C38H99
4927,4928,896.8196,8514.7,0.53,896.8198,-0.15,9.0,C52 [13]C8 H104 O4 ,,ko7,1,52,104,4,0,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,896.8204,895.812399,C42[13C]10H106N2O6P,1.5,-0.000738,-0.8237,N2PO6[13C]10C42H106
4928,4929,897.7214,6523.0,0.4,897.7217,-0.31,4.5,C51 [13]C2 H100 O8 P ,,ko7,1,51,100,8,0,1,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,897.7222,896.713511,C55H97N2O5P,9.0,-0.001426,-1.5904,N2PO5C55H97
4929,4930,897.7635,9145.0,0.56,897.7634,0.15,6.0,C46 [13]C8 H99 O8 N ,,ko7,1,46,99,8,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,897.7643,896.757615,C50[13C]3H102N2O6P,4.5,0.000578,0.6447,N2PO6[13C]3C50H102
4930,4931,897.8219,5807.7,0.36,897.822,-0.1,2.5,C52 [13]C4 H110 O5 P ,,ko7,1,52,110,5,0,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,897.8227,896.81513,C48[13C]3H110N2O7P,-1.5,-0.000307,-0.3423,N2PO7[13C]3C48H110
4931,4932,898.7238,12982.7,0.8,898.7238,0.01,13.0,C58 [13]C H95 O5 N ,,ko7,1,58,95,5,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,898.7246,897.716866,C54[13C]H97N2O5P,9.0,-0.000471,-0.525,N2PO5[13C]C54H97
4932,4933,898.7678,5576.5,0.34,898.7678,-0.03,8.5,C53 [13]C5 H102 O4 P ,,ko7,1,53,102,4,0,1,5,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,898.7686,897.761594,C42[13C]12H98N2O5P,7.5,0.000257,0.2862,N2PO5[13C]12C42H98
4933,4934,898.7831,9956.9,0.61,898.7832,-0.12,12.5,C57 [13]C4 H100 O3 N ,,ko7,1,57,100,3,1,0,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,898.7839,897.778253,C38[13C]13H101N2O7P,3.0,0.001616,1.8001,N2PO7[13C]13C38H101
4934,4935,898.8271,5740.2,0.35,898.8273,-0.24,8.0,C52 [13]C7 H105 O4 N ,,ko7,1,52,105,4,1,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,898.8279,897.819109,C40[13C]12H106N2O6P,1.5,-0.001528,-1.7021,N2PO6[13C]12C40H106
4935,4936,899.7271,10664.2,0.66,899.7272,-0.06,13.0,C57 [13]C2 H95 O5 N ,,ko7,1,57,95,5,1,0,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,899.7279,898.720221,C53[13C]2H97N2O5P,9.0,-0.000416,-0.4634,N2PO5[13C]2C53H97
4936,4937,899.7787,16484.7,1.02,899.779,-0.35,5.0,C46 [13]C8 H101 O8 N ,,ko7,1,46,101,8,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,899.7795,898.773265,C50[13C]3H104N2O6P,3.5,0.001028,1.144,N2PO6[13C]3C50H104
4937,4938,899.8298,4462.3,0.28,899.8299,-0.07,5.0,C58 [13]C H111 O3 P ,,ko7,1,58,111,3,0,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,899.8306,898.823061,C54H111N2O5P,1.0,-0.000276,-0.3067,N2PO5C54H111
4938,4939,900.7315,10833.3,0.67,900.7312,0.26,12.0,C58 [13]C H98 O3 N P ,,ko7,1,58,98,3,1,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,900.7323,899.723575,C52[13C]3H97N2O5P,9.0,-0.001462,-1.6245,N2PO5[13C]3C52H97
4939,4940,900.7829,11409.4,0.7,900.7831,-0.13,4.0,C47 [13]C7 H104 O6 N P ,,ko7,1,47,104,6,1,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,900.7837,899.77662,C49[13C]4H104N2O6P,3.5,0.000183,0.2034,N2PO6[13C]4C49H104
4940,4941,900.7957,10437.7,0.64,900.7956,0.02,3.5,C48 [13]C7 H106 O6 P ,,ko7,1,48,106,6,0,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,900.7965,899.789433,C37[13C]14H102N2O7P,2.5,0.000196,0.2178,N2PO7[13C]14C37H102
4941,4942,901.735,8127.4,0.5,901.7352,-0.21,4.5,C47 [13]C6 H100 O8 P ,,ko7,1,47,100,8,0,1,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,901.7358,900.72693,C51[13C]4H97N2O5P,9.0,-0.001607,-1.7839,N2PO5[13C]4C51H97
4942,4943,901.7944,19933.1,1.23,901.7947,-0.27,4.0,C46 [13]C8 H103 O8 N ,,ko7,1,46,103,8,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,901.7952,900.788915,C50[13C]3H106N2O6P,2.5,0.000978,1.086,N2PO6[13C]3C50H106
4943,4944,902.7392,9347.3,0.58,902.739,0.15,8.0,C52 [13]C4 H98 O8 ,,ko7,1,52,98,8,0,0,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,902.74,901.733534,C43[13C]9H97N2O7P,6.0,0.000797,0.8834,N2PO7[13C]9C43H97
4944,4945,902.745,9753.8,0.6,902.745,0.05,9.5,C48 [13]C8 H96 O7 N ,,ko7,1,48,96,7,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,902.7458,901.738004,C44[13C]8H98N2O7P,5.5,-0.000533,-0.5913,N2PO7[13C]8C44H98
4945,4946,902.7983,16716.3,1.03,902.7984,-0.09,7.5,C51 [13]C7 H103 O6 ,,ko7,1,51,103,6,0,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,902.7991,901.79227,C49[13C]4H106N2O6P,2.5,0.000433,0.4803,N2PO6[13C]4C49H106
4946,4947,902.8126,16043.3,0.99,902.8126,0.0,5.0,C56 [13]C H107 O6 N ,,ko7,1,56,107,6,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,902.8134,901.806305,C45[13C]9H105N2O5P,4.0,0.000168,0.1859,N2PO5[13C]9C45H105
4947,4948,903.7407,7646.8,0.47,903.7406,0.14,13.0,C53 [13]C6 H95 O5 N ,,ko7,1,53,95,5,1,0,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,903.7415,902.73364,C49[13C]6H97N2O5P,9.0,-0.000597,-0.6615,N2PO5[13C]6C49H97
4948,4949,903.8099,22861.4,1.41,903.8095,0.31,0.0,C53 [13]C H111 O7 P ,,ko7,1,53,111,7,0,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,903.8107,902.804565,C50[13C]3H108N2O6P,1.5,0.001128,1.2498,N2PO6[13C]3C50H108
4949,4950,904.589,10110.8,0.62,904.5887,0.28,15.0,C53 [13]C2 H83 O8 P ,,ko7,1,53,83,8,0,1,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,904.5898,903.583734,C50[13C]4H80N2O7P,16.5,0.001197,1.3246,N2PO7[13C]4C50H80
4950,4951,904.7447,7272.9,0.45,904.7447,0.0,12.0,C54 [13]C5 H98 O3 N P ,,ko7,1,54,98,3,1,1,5,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,904.7455,903.736995,C48[13C]7H97N2O5P,9.0,-0.001242,-1.3746,N2PO5[13C]7C48H97
4951,4952,904.8149,17850.9,1.1,904.8149,0.0,5.5,C53 [13]C4 H106 O6 N ,,ko7,1,53,106,6,1,0,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,904.8157,903.808544,C42[13C]12H104N2O5P,4.5,0.000107,0.1185,N2PO5[13C]12C42H104
4952,4953,905.5919,4654.3,0.29,905.5921,-0.15,15.0,C52 [13]C3 H83 O8 P ,,ko7,1,52,83,8,0,1,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,905.5927,904.58384,C56[13C]H80N2O5P,19.5,-0.001597,-1.7653,N2PO5[13C]C56H80
4953,4954,905.7485,4857.2,0.3,905.7485,-0.04,15.5,C59 [13]C3 H96 O3 N ,,ko7,1,59,96,3,1,0,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,905.7493,904.743598,C40[13C]12H97N2O7P,6.0,0.001561,1.7255,N2PO7[13C]12C40H97
4954,4955,905.7537,5059.2,0.31,905.7536,0.11,7.5,C50 [13]C6 H99 O8 ,,ko7,1,50,99,8,0,0,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,905.7545,904.748068,C41[13C]11H98N2O7P,5.5,0.000831,0.9189,N2PO7[13C]11C41H98
4955,4956,905.8254,36857.6,2.27,905.8252,0.16,-1.0,C53 [13]C H113 O7 P ,,ko7,1,53,113,7,0,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,905.8262,904.820215,C50[13C]3H110N2O6P,0.5,0.001278,1.4129,N2PO6[13C]3C50H110
4956,4957,906.7511,6069.5,0.37,906.7511,0.04,16.5,C56 [13]C7 H95 O3 ,,ko7,1,56,95,3,0,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,906.7519,905.743704,C46[13C]9H97N2O5P,9.0,-0.000933,-1.0297,N2PO5[13C]9C46H97
4957,4958,906.829,26894.5,1.66,906.8286,0.4,-1.0,C52 [13]C2 H113 O7 P ,,ko7,1,52,113,7,0,1,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,906.8298,905.82357,C49[13C]4H110N2O6P,0.5,0.001033,1.1407,N2PO6[13C]4C49H110
