name,area,deq,group
wtewat_2_0186_RGB Trans.tiff,7192.97,95.7,wt
wtewat_2_0186_RGB Trans.tiff,2930.08,61.08,wt
wtewat_2_0186_RGB Trans.tiff,4335.94,74.3,wt
wtewat_2_0186_RGB Trans.tiff,1616.02,45.36,wt
wtewat_2_0186_RGB Trans.tiff,3009.77,61.9,wt
wtewat_2_0186_RGB Trans.tiff,5978.91,87.25,wt
wtewat_2_0186_RGB Trans.tiff,6432.03,90.5,wt
wtewat_2_0186_RGB Trans.tiff,8419.53,103.54,wt
wtewat_2_0186_RGB Trans.tiff,11109.38,118.93,wt
wtewat_2_0186_RGB Trans.tiff,9601.56,110.57,wt
wtewat_2_0186_RGB Trans.tiff,4929.3,79.22,wt
wtewat_2_0186_RGB Trans.tiff,9592.19,110.51,wt
wtewat_2_0186_RGB Trans.tiff,1524.61,44.06,wt
wtewat_2_0186_RGB Trans.tiff,1627.34,45.52,wt
wtewat_2_0186_RGB Trans.tiff,2733.2,58.99,wt
wtewat_2_0186_RGB Trans.tiff,2125,52.02,wt
wtewat_2_0186_RGB Trans.tiff,501.56,25.27,wt
wtewat_2_0186_RGB Trans.tiff,4325.78,74.21,wt
wtewat_2_0186_RGB Trans.tiff,3254.3,64.37,wt
wtewat_2_0186_RGB Trans.tiff,1029.3,36.2,wt
wtewat_2_0186_RGB Trans.tiff,8241.41,102.44,wt
wtewat_2_0186_RGB Trans.tiff,5341.41,82.47,wt
wtewat_2_0186_RGB Trans.tiff,3596.88,67.67,wt
wtewat_2_0186_RGB Trans.tiff,9760.55,111.48,wt
wtewat_2_0186_RGB Trans.tiff,8249.22,102.49,wt
wtewat_2_0186_RGB Trans.tiff,1064.45,36.81,wt
wtewat_2_0186_RGB Trans.tiff,2637.89,57.95,wt
wtewat_2_0186_RGB Trans.tiff,5712.5,85.28,wt
wtewat_2_0186_RGB Trans.tiff,659.77,28.98,wt
wtewat_2_0186_RGB Trans.tiff,3496.88,66.73,wt
wtewat_2_0186_RGB Trans.tiff,4688.67,77.26,wt
wtewat_2_0186_RGB Trans.tiff,1084.38,37.16,wt
wtewat_2_0186_RGB Trans.tiff,8059.38,101.3,wt
wtewat_2_0186_RGB Trans.tiff,5936.33,86.94,wt
wtewat_2_0186_RGB Trans.tiff,10188.67,113.9,wt
wtewat_2_0186_RGB Trans.tiff,749.61,30.89,wt
wtewat_2_0186_RGB Trans.tiff,1226.95,39.52,wt
wtewat_2_0186_RGB Trans.tiff,4457.03,75.33,wt
wtewat_2_0186_RGB Trans.tiff,538.28,26.18,wt
wtewat_2_0186_RGB Trans.tiff,3884.77,70.33,wt
wtewat_2_0186_RGB Trans.tiff,3350.39,65.31,wt
wtewat_2_0186_RGB Trans.tiff,6682.81,92.24,wt
wtewat_2_0186_RGB Trans.tiff,6300.78,89.57,wt
wtewat_2_0186_RGB Trans.tiff,510.94,25.51,wt
wtewat_2_0186_RGB Trans.tiff,530.47,25.99,wt
wtewat_2_0186_RGB Trans.tiff,4147.66,72.67,wt
wtewat_2_0186_RGB Trans.tiff,10149.61,113.68,wt
wtewat_2_0186_RGB Trans.tiff,5338.28,82.44,wt
wtewat_2_0186_RGB Trans.tiff,8021.48,101.06,wt
wtewat_2_0186_RGB Trans.tiff,5861.72,86.39,wt
wtewat_2_0186_RGB Trans.tiff,17811.33,150.59,wt
wtewat_2_0186_RGB Trans.tiff,16798.05,146.25,wt
wtewat_2_0186_RGB Trans.tiff,13743.75,132.28,wt
wtewat_2_0186_RGB Trans.tiff,1951.17,49.84,wt
wtewat_2_0186_RGB Trans.tiff,7576.56,98.22,wt
wtewat_2_0186_RGB Trans.tiff,6686.72,92.27,wt
wtewat_2_0186_RGB Trans.tiff,6381.64,90.14,wt
wtewat_2_0186_RGB Trans.tiff,5882.81,86.55,wt
wtewat_2_0186_RGB Trans.tiff,2426.95,55.59,wt
wtewat_2_0186_RGB Trans.tiff,2642.58,58.01,wt
wtewat_2_0186_RGB Trans.tiff,14497.66,135.86,wt
wtewat_2_0186_RGB Trans.tiff,3930.08,70.74,wt
wtewat_2_0186_RGB Trans.tiff,6854.3,93.42,wt
wtewat_2_0186_RGB Trans.tiff,5828.91,86.15,wt
wtewat_2_0186_RGB Trans.tiff,2499.61,56.41,wt
wtewat_2_0186_RGB Trans.tiff,1983.2,50.25,wt
wtewat_2_0186_RGB Trans.tiff,4669.53,77.11,wt
wtewat_2_0186_RGB Trans.tiff,2882.81,60.58,wt
wtewat_2_0186_RGB Trans.tiff,5308.59,82.21,wt
wtewat_2_0186_RGB Trans.tiff,1950,49.83,wt
wtewat_2_0186_RGB Trans.tiff,2157.42,52.41,wt
wtewat_2_0186_RGB Trans.tiff,8984.77,106.96,wt
wtewat_2_0186_RGB Trans.tiff,2829.3,60.02,wt
wtewat_2_0186_RGB Trans.tiff,7775.39,99.5,wt
wtewat_2_0186_RGB Trans.tiff,10458.2,115.39,wt
koewat_1_0178_RGB Trans.tiff,1453.91,43.03,ko
koewat_1_0178_RGB Trans.tiff,1503.12,43.75,ko
koewat_1_0178_RGB Trans.tiff,1878.91,48.91,ko
koewat_1_0178_RGB Trans.tiff,2061.72,51.24,ko
koewat_1_0178_RGB Trans.tiff,562.89,26.77,ko
koewat_1_0178_RGB Trans.tiff,939.45,34.59,ko
koewat_1_0178_RGB Trans.tiff,1341.02,41.32,ko
koewat_1_0178_RGB Trans.tiff,2937.11,61.15,ko
koewat_1_0178_RGB Trans.tiff,804.3,32,ko
koewat_1_0178_RGB Trans.tiff,6362.89,90.01,ko
koewat_1_0178_RGB Trans.tiff,2901.17,60.78,ko
koewat_1_0178_RGB Trans.tiff,662.11,29.03,ko
koewat_1_0178_RGB Trans.tiff,5807.42,85.99,ko
koewat_1_0178_RGB Trans.tiff,1655.47,45.91,ko
koewat_1_0178_RGB Trans.tiff,7720.7,99.15,ko
koewat_1_0178_RGB Trans.tiff,835.55,32.62,ko
koewat_1_0178_RGB Trans.tiff,1153.91,38.33,ko
koewat_1_0178_RGB Trans.tiff,3080.47,62.63,ko
koewat_1_0178_RGB Trans.tiff,662.11,29.03,ko
koewat_1_0178_RGB Trans.tiff,4039.45,71.72,ko
koewat_1_0178_RGB Trans.tiff,4102.34,72.27,ko
koewat_1_0178_RGB Trans.tiff,3858.2,70.09,ko
koewat_1_0178_RGB Trans.tiff,6341.02,89.85,ko
koewat_1_0178_RGB Trans.tiff,840.23,32.71,ko
koewat_1_0178_RGB Trans.tiff,3015.23,61.96,ko
koewat_1_0178_RGB Trans.tiff,9455.86,109.72,ko
koewat_1_0178_RGB Trans.tiff,2666.41,58.27,ko
koewat_1_0178_RGB Trans.tiff,2083.59,51.51,ko
koewat_1_0178_RGB Trans.tiff,4540.62,76.03,ko
koewat_1_0178_RGB Trans.tiff,2763.67,59.32,ko
koewat_1_0178_RGB Trans.tiff,4185.16,73,ko
koewat_1_0178_RGB Trans.tiff,504.69,25.35,ko
koewat_1_0178_RGB Trans.tiff,3477.34,66.54,ko
koewat_1_0178_RGB Trans.tiff,1026.17,36.15,ko
koewat_1_0178_RGB Trans.tiff,807.81,32.07,ko
koewat_1_0178_RGB Trans.tiff,4165.62,72.83,ko
koewat_1_0178_RGB Trans.tiff,621.88,28.14,ko
koewat_1_0178_RGB Trans.tiff,3289.84,64.72,ko
koewat_1_0178_RGB Trans.tiff,1156.25,38.37,ko
koewat_1_0178_RGB Trans.tiff,3601.56,67.72,ko
koewat_1_0178_RGB Trans.tiff,1472.66,43.3,ko
koewat_1_0178_RGB Trans.tiff,557.81,26.65,ko
koewat_1_0178_RGB Trans.tiff,3303.52,64.85,ko
koewat_1_0178_RGB Trans.tiff,3985.16,71.23,ko
koewat_1_0178_RGB Trans.tiff,4980.86,79.64,ko
koewat_1_0178_RGB Trans.tiff,3550.78,67.24,ko
koewat_1_0178_RGB Trans.tiff,6207.81,88.9,ko
koewat_1_0178_RGB Trans.tiff,558.98,26.68,ko
koewat_1_0178_RGB Trans.tiff,3980.47,71.19,ko
koewat_1_0178_RGB Trans.tiff,3085.55,62.68,ko
koewat_1_0178_RGB Trans.tiff,2178.52,52.67,ko
koewat_1_0178_RGB Trans.tiff,6419.92,90.41,ko
koewat_1_0178_RGB Trans.tiff,2091.02,51.6,ko
koewat_1_0178_RGB Trans.tiff,4335.16,74.29,ko
koewat_1_0178_RGB Trans.tiff,7001.56,94.42,ko
koewat_1_0178_RGB Trans.tiff,1238.28,39.71,ko
koewat_1_0178_RGB Trans.tiff,5630.86,84.67,ko
koewat_1_0178_RGB Trans.tiff,1687.89,46.36,ko
koewat_1_0178_RGB Trans.tiff,1457.81,43.08,ko
koewat_1_0178_RGB Trans.tiff,3078.91,62.61,ko
koewat_1_0178_RGB Trans.tiff,775,31.41,ko
koewat_1_0178_RGB Trans.tiff,5407.03,82.97,ko
koewat_1_0178_RGB Trans.tiff,2796.48,59.67,ko
koewat_1_0178_RGB Trans.tiff,6405.08,90.31,ko
koewat_1_0178_RGB Trans.tiff,1039.84,36.39,ko
koewat_1_0178_RGB Trans.tiff,791.8,31.75,ko
koewat_1_0178_RGB Trans.tiff,1646.88,45.79,ko
koewat_1_0178_RGB Trans.tiff,6699.22,92.36,ko
koewat_1_0178_RGB Trans.tiff,8221.48,102.31,ko
koewat_1_0178_RGB Trans.tiff,7807.03,99.7,ko
koewat_1_0178_RGB Trans.tiff,5991.02,87.34,ko
koewat_1_0178_RGB Trans.tiff,1662.11,46,ko
koewat_1_0178_RGB Trans.tiff,528.91,25.95,ko
koewat_1_0178_RGB Trans.tiff,523.05,25.81,ko
koewat_1_0178_RGB Trans.tiff,3546.88,67.2,ko
koewat_1_0178_RGB Trans.tiff,3736.33,68.97,ko
koewat_1_0178_RGB Trans.tiff,1632.42,45.59,ko
koewat_1_0178_RGB Trans.tiff,3112.5,62.95,ko
koewat_1_0178_RGB Trans.tiff,581.25,27.2,ko
koewat_1_0178_RGB Trans.tiff,2175,52.62,ko
koewat_1_0178_RGB Trans.tiff,3492.97,66.69,ko
koewat_1_0178_RGB Trans.tiff,2913.67,60.91,ko
koewat_1_0178_RGB Trans.tiff,707.03,30,ko
koewat_1_0178_RGB Trans.tiff,1702.73,46.56,ko
koewat_1_0178_RGB Trans.tiff,4291.41,73.92,ko
koewat_1_0178_RGB Trans.tiff,3397.66,65.77,ko
koewat_1_0178_RGB Trans.tiff,921.88,34.26,ko
koewat_1_0178_RGB Trans.tiff,2575.78,57.27,ko
koewat_1_0178_RGB Trans.tiff,508.59,25.45,ko
koewat_1_0178_RGB Trans.tiff,7169.53,95.54,ko
koewat_1_0178_RGB Trans.tiff,920.7,34.24,ko
koewat_1_0178_RGB Trans.tiff,6279.69,89.42,ko
koewat_1_0178_RGB Trans.tiff,614.06,27.96,ko
koewat_1_0178_RGB Trans.tiff,2648.83,58.07,ko
koewat_1_0178_RGB Trans.tiff,1204.3,39.16,ko
koewat_1_0178_RGB Trans.tiff,593.36,27.49,ko
koewat_1_0178_RGB Trans.tiff,3267.58,64.5,ko
koewat_1_0178_RGB Trans.tiff,668.75,29.18,ko
koewat_1_0178_RGB Trans.tiff,7814.06,99.75,ko
koewat_1_0178_RGB Trans.tiff,3398.05,65.78,ko
koewat_1_0178_RGB Trans.tiff,6924.61,93.9,ko
koewat_1_0178_RGB Trans.tiff,789.84,31.71,ko
koewat_1_0178_RGB Trans.tiff,4604.69,76.57,ko
koewat_1_0178_RGB Trans.tiff,3991.41,71.29,ko
koewat_1_0178_RGB Trans.tiff,1123.44,37.82,ko
koewat_1_0178_RGB Trans.tiff,694.92,29.75,ko
koewat_1_0178_RGB Trans.tiff,9948.44,112.55,ko
koewat_1_0178_RGB Trans.tiff,1610.94,45.29,ko
koewat_1_0178_RGB Trans.tiff,682.03,29.47,ko
koewat_1_0178_RGB Trans.tiff,3343.75,65.25,ko
koewat_1_0178_RGB Trans.tiff,3691.41,68.56,ko
koewat_1_0178_RGB Trans.tiff,1558.59,44.55,ko
koewat_1_0178_RGB Trans.tiff,5901.56,86.68,ko
koewat_1_0178_RGB Trans.tiff,2021.09,50.73,ko
koewat_1_0178_RGB Trans.tiff,2800,59.71,ko
koewat_1_0178_RGB Trans.tiff,1154.3,38.34,ko
koewat_1_0178_RGB Trans.tiff,719.53,30.27,ko
koewat_1_0178_RGB Trans.tiff,1351.17,41.48,ko
koewat_1_0178_RGB Trans.tiff,561.33,26.73,ko
koewat_1_0178_RGB Trans.tiff,1573.44,44.76,ko
koewat_1_0178_RGB Trans.tiff,6765.23,92.81,ko
koewat_1_0178_RGB Trans.tiff,803.12,31.98,ko
koewat_1_0178_RGB Trans.tiff,586.33,27.32,ko
koewat_1_0178_RGB Trans.tiff,1944.92,49.76,ko
koewat_1_0178_RGB Trans.tiff,9398.83,109.39,ko
koewat_1_0178_RGB Trans.tiff,912.11,34.08,ko
koewat_1_0178_RGB Trans.tiff,4036.72,71.69,ko
koewat_1_0178_RGB Trans.tiff,3764.45,69.23,ko
koewat_1_0178_RGB Trans.tiff,769.92,31.31,ko
koewat_1_0178_RGB Trans.tiff,966.41,35.08,ko
koewat_1_0178_RGB Trans.tiff,1312.89,40.89,ko
koewat_1_0178_RGB Trans.tiff,7780.08,99.53,ko
koewat_1_0178_RGB Trans.tiff,7930.08,100.48,ko
koewat_1_0178_RGB Trans.tiff,1253.52,39.95,ko
koewat_1_0178_RGB Trans.tiff,1005.08,35.77,ko
koewat_1_0178_RGB Trans.tiff,956.64,34.9,ko
koewat_1_0178_RGB Trans.tiff,1547.27,44.39,ko
koewat_1_0178_RGB Trans.tiff,507.81,25.43,ko
koewat_1_0178_RGB Trans.tiff,555.47,26.59,ko
koewat_1_0178_RGB Trans.tiff,2991.02,61.71,ko
koewat_1_0178_RGB Trans.tiff,1796.09,47.82,ko
koewat_1_0178_RGB Trans.tiff,1220.7,39.42,ko
koewat_1_0178_RGB Trans.tiff,1316.41,40.94,ko
koewat_1_0178_RGB Trans.tiff,1423.83,42.58,ko
koewat_1_0178_RGB Trans.tiff,675,29.32,ko
koewat_1_0178_RGB Trans.tiff,4314.84,74.12,ko
koewat_1_0178_RGB Trans.tiff,4712.89,77.46,ko
koewat_1_0178_RGB Trans.tiff,2773.44,59.42,ko
koewat_1_0178_RGB Trans.tiff,776.95,31.45,ko
koewat_1_0178_RGB Trans.tiff,2118.75,51.94,ko
koewat_1_0178_RGB Trans.tiff,4270.7,73.74,ko
koewat_1_0178_RGB Trans.tiff,906.64,33.98,ko
koewat_1_0178_RGB Trans.tiff,566.8,26.86,ko
koewat_1_0178_RGB Trans.tiff,1972.27,50.11,ko
koewat_1_0178_RGB Trans.tiff,3365.62,65.46,ko
koewat_1_0178_RGB Trans.tiff,4437.89,75.17,ko
koewat_1_0178_RGB Trans.tiff,4223.44,73.33,ko
koewat_1_0178_RGB Trans.tiff,8445.7,103.7,ko
koewat_1_0178_RGB Trans.tiff,4373.44,74.62,ko
koewat_1_0178_RGB Trans.tiff,5099.61,80.58,ko
koewat_1_0178_RGB Trans.tiff,10600.78,116.18,ko
koewat_1_0178_RGB Trans.tiff,6382.42,90.15,ko
koewat_1_0178_RGB Trans.tiff,6065.62,87.88,ko
koewat_1_0178_RGB Trans.tiff,4941.8,79.32,ko
koewat_1_0178_RGB Trans.tiff,3414.84,65.94,ko
koewat_1_0178_RGB Trans.tiff,6767.19,92.82,ko
koewat_1_0178_RGB Trans.tiff,3557.81,67.3,ko
koewat_1_0178_RGB Trans.tiff,12429.3,125.8,ko
koewat_1_0178_RGB Trans.tiff,7380.08,96.94,ko
koewat_1_0178_RGB Trans.tiff,6866.02,93.5,ko
koewat_1_0178_RGB Trans.tiff,8430.47,103.6,ko
koewat_1_0178_RGB Trans.tiff,5587.5,84.35,ko
koewat_1_0178_RGB Trans.tiff,5424.61,83.11,ko
koewat_1_0178_RGB Trans.tiff,3437.11,66.15,ko
wtewat_2_0187_RGB Trans.tiff,6552.73,91.34,wt
wtewat_2_0187_RGB Trans.tiff,1564.45,44.63,wt
wtewat_2_0187_RGB Trans.tiff,4936.33,79.28,wt
wtewat_2_0187_RGB Trans.tiff,11762.5,122.38,wt
wtewat_2_0187_RGB Trans.tiff,6044.14,87.72,wt
wtewat_2_0187_RGB Trans.tiff,680.86,29.44,wt
wtewat_2_0187_RGB Trans.tiff,3479.69,66.56,wt
wtewat_2_0187_RGB Trans.tiff,9877.34,112.14,wt
wtewat_2_0187_RGB Trans.tiff,2573.44,57.24,wt
wtewat_2_0187_RGB Trans.tiff,10967.19,118.17,wt
wtewat_2_0187_RGB Trans.tiff,927.73,34.37,wt
wtewat_2_0187_RGB Trans.tiff,1920.31,49.45,wt
wtewat_2_0187_RGB Trans.tiff,8141.8,101.82,wt
wtewat_2_0187_RGB Trans.tiff,12909.38,128.21,wt
wtewat_2_0187_RGB Trans.tiff,5478.52,83.52,wt
wtewat_2_0187_RGB Trans.tiff,6730.47,92.57,wt
wtewat_2_0187_RGB Trans.tiff,15650,141.16,wt
wtewat_2_0187_RGB Trans.tiff,7393.36,97.02,wt
wtewat_2_0187_RGB Trans.tiff,9334.38,109.02,wt
wtewat_2_0187_RGB Trans.tiff,1894.53,49.11,wt
wtewat_2_0187_RGB Trans.tiff,3857.42,70.08,wt
wtewat_2_0187_RGB Trans.tiff,6151.17,88.5,wt
wtewat_2_0187_RGB Trans.tiff,976.56,35.26,wt
wtewat_2_0187_RGB Trans.tiff,2761.33,59.29,wt
wtewat_2_0187_RGB Trans.tiff,960.94,34.98,wt
wtewat_2_0187_RGB Trans.tiff,10344.92,114.77,wt
wtewat_2_0187_RGB Trans.tiff,2311.72,54.25,wt
wtewat_2_0187_RGB Trans.tiff,2666.02,58.26,wt
wtewat_2_0187_RGB Trans.tiff,8572.66,104.47,wt
wtewat_2_0187_RGB Trans.tiff,5462.89,83.4,wt
wtewat_2_0187_RGB Trans.tiff,15765.23,141.68,wt
wtewat_2_0187_RGB Trans.tiff,9137.5,107.86,wt
wtewat_2_0187_RGB Trans.tiff,2950.78,61.29,wt
wtewat_2_0187_RGB Trans.tiff,3733.59,68.95,wt
wtewat_2_0187_RGB Trans.tiff,7128.12,95.27,wt
wtewat_2_0187_RGB Trans.tiff,4629.3,76.77,wt
wtewat_2_0187_RGB Trans.tiff,1680.08,46.25,wt
wtewat_2_0187_RGB Trans.tiff,13642.19,131.79,wt
wtewat_2_0187_RGB Trans.tiff,2883.59,60.59,wt
wtewat_2_0187_RGB Trans.tiff,17302.34,148.42,wt
wtewat_2_0187_RGB Trans.tiff,4021.88,71.56,wt
wtewat_2_0187_RGB Trans.tiff,5510.94,83.77,wt
wtewat_2_0187_RGB Trans.tiff,3069.53,62.52,wt
wtewat_2_0187_RGB Trans.tiff,3431.25,66.1,wt
wtewat_2_0187_RGB Trans.tiff,8451.56,103.73,wt
wtewat_2_0187_RGB Trans.tiff,2473.83,56.12,wt
wtewat_2_0187_RGB Trans.tiff,729.69,30.48,wt
wtewat_2_0187_RGB Trans.tiff,3244.14,64.27,wt
wtewat_2_0187_RGB Trans.tiff,1562.11,44.6,wt
wtewat_2_0187_RGB Trans.tiff,5649.61,84.81,wt
wtewat_2_0187_RGB Trans.tiff,7080.86,94.95,wt
wtewat_2_0187_RGB Trans.tiff,6378.12,90.12,wt
wtewat_2_0187_RGB Trans.tiff,10323.05,114.65,wt
wtewat_2_0187_RGB Trans.tiff,11279.69,119.84,wt
wtewat_2_0187_RGB Trans.tiff,5578.52,84.28,wt
wtewat_2_0187_RGB Trans.tiff,13403.12,130.63,wt
wtewat_2_0187_RGB Trans.tiff,3687.5,68.52,wt
wtewat_2_0187_RGB Trans.tiff,10593.36,116.14,wt
wtewat_2_0187_RGB Trans.tiff,6909.38,93.79,wt
wtewat_2_0187_RGB Trans.tiff,11793.75,122.54,wt
wtewat_2_0187_RGB Trans.tiff,6553.12,91.34,wt
wtewat_2_0187_RGB Trans.tiff,2309.38,54.23,wt
wtewat_2_0187_RGB Trans.tiff,1129.3,37.92,wt
wtewat_2_0187_RGB Trans.tiff,4117.97,72.41,wt
wtewat_2_0187_RGB Trans.tiff,8226.56,102.34,wt
wtewat_2_0187_RGB Trans.tiff,2722.66,58.88,wt
wtewat_2_0187_RGB Trans.tiff,1260.94,40.07,wt
wtewat_2_0187_RGB Trans.tiff,5125,80.78,wt
wtewat_2_0187_RGB Trans.tiff,1327.34,41.11,wt
wtewat_2_0187_RGB Trans.tiff,1062.11,36.77,wt
wtewat_2_0187_RGB Trans.tiff,6405.47,90.31,wt
wtewat_2_0187_RGB Trans.tiff,6245.7,89.18,wt
wtewat_2_0187_RGB Trans.tiff,3941.41,70.84,wt
wtewat_2_0187_RGB Trans.tiff,2064.84,51.27,wt
wtewat_2_0187_RGB Trans.tiff,12702.73,127.18,wt
wtewat_2_0187_RGB Trans.tiff,3028.91,62.1,wt
wtewat_2_0187_RGB Trans.tiff,4317.58,74.14,wt
wtewat_2_0187_RGB Trans.tiff,498.44,25.19,wt
wtewat_2_0187_RGB Trans.tiff,3370.7,65.51,wt
wtewat_2_0187_RGB Trans.tiff,1015.62,35.96,wt
wtewat_2_0187_RGB Trans.tiff,1103.12,37.48,wt
wtewat_2_0187_RGB Trans.tiff,3927.34,70.71,wt
wtewat_2_0187_RGB Trans.tiff,11453.91,120.76,wt
wtewat_2_0187_RGB Trans.tiff,7806.25,99.7,wt
wtewat_2_0187_RGB Trans.tiff,3493.75,66.7,wt
wtewat_2_0187_RGB Trans.tiff,6976.56,94.25,wt
wtewat_2_0187_RGB Trans.tiff,781.64,31.55,wt
wtewat_2_0187_RGB Trans.tiff,3111.72,62.94,wt
wtewat_2_0187_RGB Trans.tiff,999.22,35.67,wt
wtewat_2_0187_RGB Trans.tiff,18485.16,153.41,wt
wtewat_2_0187_RGB Trans.tiff,919.14,34.21,wt
wtewat_2_0187_RGB Trans.tiff,1284.38,40.44,wt
wtewat_2_0187_RGB Trans.tiff,1864.84,48.73,wt
wtewat_2_0187_RGB Trans.tiff,601.56,27.68,wt
wtewat_2_0187_RGB Trans.tiff,7704.69,99.04,wt
wtewat_2_0187_RGB Trans.tiff,6890.23,93.66,wt
wtewat_2_0187_RGB Trans.tiff,915.23,34.14,wt
wtewat_2_0187_RGB Trans.tiff,932.42,34.46,wt
wtewat_2_0187_RGB Trans.tiff,667.58,29.15,wt
wtewat_2_0187_RGB Trans.tiff,7828.91,99.84,wt
wtewat_2_0187_RGB Trans.tiff,630.08,28.32,wt
wtewat_2_0187_RGB Trans.tiff,1232.81,39.62,wt
wtewat_2_0187_RGB Trans.tiff,13698.44,132.07,wt
wtewat_2_0187_RGB Trans.tiff,520.7,25.75,wt
wtewat_2_0187_RGB Trans.tiff,2566.8,57.17,wt
wtewat_2_0187_RGB Trans.tiff,4773.83,77.96,wt
wtewat_2_0187_RGB Trans.tiff,613.67,27.95,wt
wtewat_2_0187_RGB Trans.tiff,2208.2,53.02,wt
wtewat_2_0187_RGB Trans.tiff,1432.81,42.71,wt
wtewat_2_0187_RGB Trans.tiff,7092.19,95.03,wt
wtewat_2_0187_RGB Trans.tiff,7078.52,94.93,wt
wtewat_2_0187_RGB Trans.tiff,7344.53,96.7,wt
wtewat_2_0187_RGB Trans.tiff,2340.62,54.59,wt
wtewat_2_0187_RGB Trans.tiff,5463.28,83.4,wt
wtewat_2_0187_RGB Trans.tiff,9249.61,108.52,wt
wtewat_2_0187_RGB Trans.tiff,8805.86,105.89,wt
wtewat_2_0187_RGB Trans.tiff,5488.28,83.59,wt
wtewat_2_0187_RGB Trans.tiff,1183.2,38.81,wt
wtewat_2_0187_RGB Trans.tiff,2299.22,54.11,wt
wtewat_2_0187_RGB Trans.tiff,987.89,35.47,wt
wtewat_2_0187_RGB Trans.tiff,3071.48,62.54,wt
wtewat_2_0187_RGB Trans.tiff,5041.02,80.11,wt
wtewat_2_0187_RGB Trans.tiff,4515.23,75.82,wt
wtewat_2_0187_RGB Trans.tiff,6684.77,92.26,wt
wtewat_2_0187_RGB Trans.tiff,10179.69,113.85,wt
wtewat_2_0187_RGB Trans.tiff,1858.2,48.64,wt
wtewat_2_0187_RGB Trans.tiff,1655.08,45.91,wt
wtewat_2_0187_RGB Trans.tiff,3226.17,64.09,wt
wtewat_2_0187_RGB Trans.tiff,1520.7,44,wt
wtewat_2_0187_RGB Trans.tiff,4011.33,71.47,wt
wtewat_2_0187_RGB Trans.tiff,4529.3,75.94,wt
wtewat_2_0187_RGB Trans.tiff,982.03,35.36,wt
wtewat_2_0187_RGB Trans.tiff,3746.48,69.07,wt
wtewat_2_0187_RGB Trans.tiff,3451.17,66.29,wt
wtewat_2_0187_RGB Trans.tiff,3350.78,65.32,wt
wtewat_2_0187_RGB Trans.tiff,3247.27,64.3,wt
wtewat_2_0187_RGB Trans.tiff,4147.66,72.67,wt
wtewat_2_0187_RGB Trans.tiff,783.59,31.59,wt
wtewat_2_0187_RGB Trans.tiff,7267.97,96.2,wt
wtewat_2_0187_RGB Trans.tiff,5567.58,84.2,wt
wtewat_2_0187_RGB Trans.tiff,1361.72,41.64,wt
wtewat_2_0187_RGB Trans.tiff,1008.98,35.84,wt
wtewat_2_0187_RGB Trans.tiff,2888.67,60.65,wt
wtewat_2_0187_RGB Trans.tiff,4491.02,75.62,wt
wtewat_2_0187_RGB Trans.tiff,3370.31,65.51,wt
wtewat_2_0187_RGB Trans.tiff,4974.61,79.59,wt
wtewat_2_0187_RGB Trans.tiff,2444.53,55.79,wt
wtewat_2_0187_RGB Trans.tiff,2376.56,55.01,wt
wtewat_2_0187_RGB Trans.tiff,1882.03,48.95,wt
wtewat_2_0187_RGB Trans.tiff,6445.7,90.59,wt
wtewat_2_0187_RGB Trans.tiff,1530.47,44.14,wt
wtewat_2_0187_RGB Trans.tiff,2711.72,58.76,wt
wtewat_2_0187_RGB Trans.tiff,5171.88,81.15,wt
wtewat_2_0187_RGB Trans.tiff,727.34,30.43,wt
wtewat_2_0187_RGB Trans.tiff,2624.61,57.81,wt
wtewat_2_0187_RGB Trans.tiff,5797.27,85.91,wt
wtewat_2_0187_RGB Trans.tiff,5281.64,82,wt
wtewat_2_0187_RGB Trans.tiff,4315.23,74.12,wt
wtewat_2_0187_RGB Trans.tiff,5252.73,81.78,wt
wtewat_2_0187_RGB Trans.tiff,1442.58,42.86,wt
wtewat_2_0187_RGB Trans.tiff,2664.84,58.25,wt
wtewat_2_0187_RGB Trans.tiff,1883.2,48.97,wt
wtewat_2_0187_RGB Trans.tiff,2875.78,60.51,wt
