name,area,deq,group
koiwat_2_0199_RGB Trans.tiff,736.72,30.63,ko
koiwat_2_0199_RGB Trans.tiff,972.66,35.19,ko
koiwat_2_0199_RGB Trans.tiff,3848.05,70,ko
koiwat_2_0199_RGB Trans.tiff,3496.09,66.72,ko
koiwat_2_0199_RGB Trans.tiff,769.53,31.3,ko
koiwat_2_0199_RGB Trans.tiff,2173.44,52.61,ko
koiwat_2_0199_RGB Trans.tiff,2152.34,52.35,ko
koiwat_2_0199_RGB Trans.tiff,4667.19,77.09,ko
koiwat_2_0199_RGB Trans.tiff,6402.73,90.29,ko
koiwat_2_0199_RGB Trans.tiff,8362.11,103.18,ko
koiwat_2_0199_RGB Trans.tiff,3914.06,70.59,ko
koiwat_2_0199_RGB Trans.tiff,2197.66,52.9,ko
koiwat_2_0199_RGB Trans.tiff,850.39,32.91,ko
koiwat_2_0199_RGB Trans.tiff,670.31,29.21,ko
koiwat_2_0199_RGB Trans.tiff,7158.59,95.47,ko
koiwat_2_0199_RGB Trans.tiff,1689.84,46.39,ko
koiwat_2_0199_RGB Trans.tiff,3800,69.56,ko
koiwat_2_0199_RGB Trans.tiff,1879.3,48.92,ko
koiwat_2_0199_RGB Trans.tiff,7677.34,98.87,ko
koiwat_2_0199_RGB Trans.tiff,2848.44,60.22,ko
koiwat_2_0199_RGB Trans.tiff,3608.98,67.79,ko
koiwat_2_0199_RGB Trans.tiff,1649.22,45.82,ko
koiwat_2_0199_RGB Trans.tiff,4886.33,78.88,ko
koiwat_2_0199_RGB Trans.tiff,4095.31,72.21,ko
koiwat_2_0199_RGB Trans.tiff,3287.89,64.7,ko
koiwat_2_0199_RGB Trans.tiff,3157.42,63.4,ko
koiwat_2_0199_RGB Trans.tiff,705.86,29.98,ko
koiwat_2_0199_RGB Trans.tiff,5275,81.95,ko
koiwat_2_0199_RGB Trans.tiff,2548.83,56.97,ko
koiwat_2_0199_RGB Trans.tiff,1689.06,46.37,ko
koiwat_2_0199_RGB Trans.tiff,9772.27,111.55,ko
koiwat_2_0199_RGB Trans.tiff,10566.02,115.99,ko
koiwat_2_0199_RGB Trans.tiff,893.75,33.73,ko
koiwat_2_0199_RGB Trans.tiff,1548.44,44.4,ko
koiwat_2_0199_RGB Trans.tiff,3693.75,68.58,ko
koiwat_2_0199_RGB Trans.tiff,6165.23,88.6,ko
koiwat_2_0199_RGB Trans.tiff,2000,50.46,ko
koiwat_2_0199_RGB Trans.tiff,5076.56,80.4,ko
koiwat_2_0199_RGB Trans.tiff,2708.98,58.73,ko
koiwat_2_0199_RGB Trans.tiff,5220.7,81.53,ko
koiwat_2_0199_RGB Trans.tiff,3944.92,70.87,ko
koiwat_2_0199_RGB Trans.tiff,2085.55,51.53,ko
koiwat_2_0199_RGB Trans.tiff,2809.77,59.81,ko
koiwat_2_0199_RGB Trans.tiff,749.22,30.89,ko
koiwat_2_0199_RGB Trans.tiff,1949.22,49.82,ko
koiwat_2_0199_RGB Trans.tiff,980.47,35.33,ko
koiwat_2_0199_RGB Trans.tiff,1497.27,43.66,ko
koiwat_2_0199_RGB Trans.tiff,4110.94,72.35,ko
koiwat_2_0199_RGB Trans.tiff,8490.23,103.97,ko
koiwat_2_0199_RGB Trans.tiff,5023.44,79.98,ko
koiwat_2_0199_RGB Trans.tiff,3494.92,66.71,ko
koiwat_2_0199_RGB Trans.tiff,5530.86,83.92,ko
koiwat_2_0199_RGB Trans.tiff,9736.33,111.34,ko
koiwat_2_0199_RGB Trans.tiff,734.77,30.59,ko
koiwat_2_0199_RGB Trans.tiff,322.27,20.26,ko
koiwat_2_0199_RGB Trans.tiff,1206.64,39.2,ko
koiwat_2_0199_RGB Trans.tiff,3408.2,65.87,ko
koiwat_2_0199_RGB Trans.tiff,6351.17,89.93,ko
koiwat_2_0199_RGB Trans.tiff,1895.31,49.12,ko
koiwat_2_0199_RGB Trans.tiff,403.91,22.68,ko
koiwat_2_0199_RGB Trans.tiff,549.22,26.44,ko
koiwat_2_0199_RGB Trans.tiff,2923.83,61.01,ko
koiwat_2_0199_RGB Trans.tiff,2026.17,50.79,ko
koiwat_2_0199_RGB Trans.tiff,5876.56,86.5,ko
koiwat_2_0199_RGB Trans.tiff,6741.02,92.64,ko
koiwat_2_0199_RGB Trans.tiff,1132.42,37.97,ko
koiwat_2_0199_RGB Trans.tiff,1267.58,40.17,ko
koiwat_2_0199_RGB Trans.tiff,2874.61,60.5,ko
koiwat_2_0199_RGB Trans.tiff,585.16,27.3,ko
koiwat_2_0199_RGB Trans.tiff,4072.27,72.01,ko
koiwat_2_0199_RGB Trans.tiff,3696.48,68.6,ko
koiwat_2_0199_RGB Trans.tiff,2293.75,54.04,ko
koiwat_2_0199_RGB Trans.tiff,2316.8,54.31,ko
koiwat_2_0199_RGB Trans.tiff,1127.73,37.89,ko
koiwat_2_0199_RGB Trans.tiff,2414.84,55.45,ko
koiwat_2_0199_RGB Trans.tiff,1544.14,44.34,ko
koiwat_2_0199_RGB Trans.tiff,3740.23,69.01,ko
koiwat_2_0199_RGB Trans.tiff,361.72,21.46,ko
koiwat_2_0199_RGB Trans.tiff,2712.11,58.76,ko
koiwat_2_0199_RGB Trans.tiff,1717.58,46.76,ko
koiwat_2_0199_RGB Trans.tiff,425.39,23.27,ko
koiwat_2_0199_RGB Trans.tiff,4023.05,71.57,ko
koiwat_2_0199_RGB Trans.tiff,6103.12,88.15,ko
koiwat_2_0199_RGB Trans.tiff,6960.55,94.14,ko
koiwat_2_0199_RGB Trans.tiff,3924.22,70.69,ko
koiwat_2_0199_RGB Trans.tiff,7749.22,99.33,ko
koiwat_2_0199_RGB Trans.tiff,2096.48,51.67,ko
koiwat_2_0199_RGB Trans.tiff,4563.28,76.22,ko
koiwat_2_0199_RGB Trans.tiff,2203.52,52.97,ko
koiwat_2_0199_RGB Trans.tiff,5560.16,84.14,ko
koiwat_2_0199_RGB Trans.tiff,4477.73,75.51,ko
koiwat_2_0199_RGB Trans.tiff,367.97,21.65,ko
koiwat_2_0199_RGB Trans.tiff,1637.89,45.67,ko
koiwat_2_0199_RGB Trans.tiff,4094.53,72.2,ko
koiwat_2_0199_RGB Trans.tiff,4648.05,76.93,ko
koiwat_2_0199_RGB Trans.tiff,1246.09,39.83,ko
koiwat_2_0199_RGB Trans.tiff,3394.14,65.74,ko
koiwat_2_0199_RGB Trans.tiff,2550.39,56.98,ko
koiwat_2_0199_RGB Trans.tiff,2180.86,52.69,ko
koiwat_2_0199_RGB Trans.tiff,4957.42,79.45,ko
koiwat_2_0199_RGB Trans.tiff,2716.41,58.81,ko
koiwat_2_0199_RGB Trans.tiff,6260.94,89.28,ko
koiwat_2_0199_RGB Trans.tiff,8415.23,103.51,ko
koiwat_2_0199_RGB Trans.tiff,5351.56,82.55,ko
koiwat_2_0199_RGB Trans.tiff,5823.05,86.11,ko
koiwat_2_0199_RGB Trans.tiff,385.94,22.17,ko
koiwat_2_0199_RGB Trans.tiff,1728.12,46.91,ko
koiwat_2_0199_RGB Trans.tiff,1765.62,47.41,ko
koiwat_2_0199_RGB Trans.tiff,1693.36,46.43,ko
koiwat_2_0199_RGB Trans.tiff,4189.84,73.04,ko
koiwat_2_0199_RGB Trans.tiff,8225.78,102.34,ko
koiwat_2_0199_RGB Trans.tiff,3515.23,66.9,ko
koiwat_2_0199_RGB Trans.tiff,389.84,22.28,ko
koiwat_2_0199_RGB Trans.tiff,4769.53,77.93,ko
koiwat_2_0199_RGB Trans.tiff,1771.88,47.5,ko
koiwat_2_0199_RGB Trans.tiff,5271.48,81.93,ko
koiwat_2_0199_RGB Trans.tiff,5269.53,81.91,ko
koiwat_2_0199_RGB Trans.tiff,3142.19,63.25,ko
koiwat_2_0199_RGB Trans.tiff,1109.77,37.59,ko
koiwat_2_0199_RGB Trans.tiff,7459.38,97.46,ko
koiwat_2_0199_RGB Trans.tiff,4639.06,76.85,ko
koiwat_2_0199_RGB Trans.tiff,3673.05,68.39,ko
koiwat_2_0199_RGB Trans.tiff,1542.97,44.32,ko
koiwat_2_0199_RGB Trans.tiff,4491.41,75.62,ko
koiwat_2_0199_RGB Trans.tiff,5296.09,82.12,ko
koiwat_2_0199_RGB Trans.tiff,1802.73,47.91,ko
koiwat_2_0199_RGB Trans.tiff,3471.48,66.48,ko
koiwat_2_0199_RGB Trans.tiff,917.58,34.18,ko
koiwat_2_0199_RGB Trans.tiff,4309.77,74.08,ko
koiwat_2_0199_RGB Trans.tiff,4836.33,78.47,ko
koiwat_2_0199_RGB Trans.tiff,4633.59,76.81,ko
koiwat_2_0199_RGB Trans.tiff,2900.39,60.77,ko
koiwat_2_0199_RGB Trans.tiff,1097.27,37.38,ko
koiwat_2_0199_RGB Trans.tiff,649.61,28.76,ko
koiwat_2_0199_RGB Trans.tiff,2900.78,60.77,ko
koiwat_2_0199_RGB Trans.tiff,3375.39,65.56,ko
koiwat_2_0199_RGB Trans.tiff,4279.69,73.82,ko
koiwat_2_0199_RGB Trans.tiff,6555.86,91.36,ko
koiwat_2_0199_RGB Trans.tiff,5246.48,81.73,ko
koiwat_2_0199_RGB Trans.tiff,3900,70.47,ko
koiwat_2_0199_RGB Trans.tiff,2591.8,57.45,ko
koiwat_2_0199_RGB Trans.tiff,5875,86.49,ko
koiwat_2_0199_RGB Trans.tiff,2271.09,53.77,ko
koiwat_2_0199_RGB Trans.tiff,5727.34,85.39,ko
koiwat_2_0199_RGB Trans.tiff,319.53,20.17,ko
koiwat_2_0199_RGB Trans.tiff,7181.64,95.62,ko
koiwat_2_0199_RGB Trans.tiff,1968.36,50.06,ko
koiwat_2_0199_RGB Trans.tiff,4778.12,78,ko
koiwat_2_0199_RGB Trans.tiff,658.2,28.95,ko
koiwat_2_0199_RGB Trans.tiff,3842.19,69.94,ko
koiwat_2_0199_RGB Trans.tiff,1501.56,43.72,ko
koiwat_2_0199_RGB Trans.tiff,4563.67,76.23,ko
koiwat_2_0199_RGB Trans.tiff,6563.28,91.41,ko
koiwat_2_0199_RGB Trans.tiff,4700.39,77.36,ko
koiwat_2_0199_RGB Trans.tiff,4575.39,76.33,ko
koiwat_2_0199_RGB Trans.tiff,1356.25,41.56,ko
koiwat_2_0199_RGB Trans.tiff,529.3,25.96,ko
koiwat_2_0199_RGB Trans.tiff,7312.5,96.49,ko
koiwat_2_0199_RGB Trans.tiff,1265.23,40.14,ko
koiwat_2_0199_RGB Trans.tiff,3810.94,69.66,ko
koiwat_2_0199_RGB Trans.tiff,5428.91,83.14,ko
koiwat_2_0199_RGB Trans.tiff,6558.2,91.38,ko
koiwat_2_0199_RGB Trans.tiff,12688.67,127.1,ko
koiwat_2_0199_RGB Trans.tiff,1669.92,46.11,ko
koiwat_2_0199_RGB Trans.tiff,3177.73,63.61,ko
koiwat_2_0199_RGB Trans.tiff,543.36,26.3,ko
koiwat_2_0199_RGB Trans.tiff,5180.08,81.21,ko
koiwat_2_0199_RGB Trans.tiff,2736.33,59.03,ko
koiwat_2_0199_RGB Trans.tiff,586.33,27.32,ko
koiwat_2_0199_RGB Trans.tiff,3017.97,61.99,ko
koiwat_2_0199_RGB Trans.tiff,6425,90.45,ko
koiwat_2_0199_RGB Trans.tiff,7168.36,95.54,ko
koiwat_2_0199_RGB Trans.tiff,5077.34,80.4,ko
koiwat_2_0199_RGB Trans.tiff,2095.31,51.65,ko
koiwat_2_0199_RGB Trans.tiff,4219.53,73.3,ko
koiwat_2_0199_RGB Trans.tiff,2478.52,56.18,ko
koiwat_2_0199_RGB Trans.tiff,5208.59,81.44,ko
koiwat_2_0199_RGB Trans.tiff,8309.38,102.86,ko
koiwat_2_0199_RGB Trans.tiff,1291.02,40.54,ko
koiwat_2_0199_RGB Trans.tiff,3180.08,63.63,ko
koiwat_2_0199_RGB Trans.tiff,981.25,35.35,ko
koiwat_2_0199_RGB Trans.tiff,1191.41,38.95,ko
koiwat_2_0199_RGB Trans.tiff,2872.66,60.48,ko
koiwat_2_0199_RGB Trans.tiff,4314.84,74.12,ko
koiwat_2_0199_RGB Trans.tiff,2543.75,56.91,ko
koiwat_2_0199_RGB Trans.tiff,4642.19,76.88,ko
koiwat_2_0199_RGB Trans.tiff,5637.11,84.72,ko
koiwat_2_0199_RGB Trans.tiff,1697.27,46.49,ko
koiwat_2_0199_RGB Trans.tiff,8080.47,101.43,ko
koiwat_2_0199_RGB Trans.tiff,333.59,20.61,ko
koiwat_2_0199_RGB Trans.tiff,4359.77,74.51,ko
koiwat_2_0199_RGB Trans.tiff,1932.81,49.61,ko
koiwat_2_0199_RGB Trans.tiff,1246.88,39.84,ko
koiwat_2_0199_RGB Trans.tiff,1561.72,44.59,ko
koiwat_2_0199_RGB Trans.tiff,786.33,31.64,ko
koiwat_2_0199_RGB Trans.tiff,485.16,24.85,ko
koiwat_2_0199_RGB Trans.tiff,4056.25,71.86,ko
koiwat_2_0199_RGB Trans.tiff,4023.83,71.58,ko
koiwat_2_0199_RGB Trans.tiff,8829.3,106.03,ko
koiwat_2_0199_RGB Trans.tiff,2491.41,56.32,ko
koiwat_2_0199_RGB Trans.tiff,2778.52,59.48,ko
koiwat_2_0199_RGB Trans.tiff,6857.42,93.44,ko
koiwat_2_0199_RGB Trans.tiff,4488.28,75.6,ko
koiwat_2_0199_RGB Trans.tiff,2685.16,58.47,ko
koiwat_2_0199_RGB Trans.tiff,4825.39,78.38,ko
koiwat_2_0199_RGB Trans.tiff,2947.27,61.26,ko
koiwat_2_0199_RGB Trans.tiff,6093.75,88.08,ko
koiwat_2_0199_RGB Trans.tiff,7556.25,98.09,ko
koiwat_2_0199_RGB Trans.tiff,2061.33,51.23,ko
koiwat_2_0199_RGB Trans.tiff,6098.44,88.12,ko
wtiwat_1_0189_RGB Trans.tiff,1213.67,39.31,wt
wtiwat_1_0189_RGB Trans.tiff,647.27,28.71,wt
wtiwat_1_0189_RGB Trans.tiff,644.14,28.64,wt
wtiwat_1_0189_RGB Trans.tiff,1533.98,44.19,wt
wtiwat_1_0189_RGB Trans.tiff,328.12,20.44,wt
wtiwat_1_0189_RGB Trans.tiff,2134.38,52.13,wt
wtiwat_1_0189_RGB Trans.tiff,2836.72,60.1,wt
wtiwat_1_0189_RGB Trans.tiff,4939.84,79.31,wt
wtiwat_1_0189_RGB Trans.tiff,2669.14,58.3,wt
wtiwat_1_0189_RGB Trans.tiff,483.59,24.81,wt
wtiwat_1_0189_RGB Trans.tiff,578.91,27.15,wt
wtiwat_1_0189_RGB Trans.tiff,774.22,31.4,wt
wtiwat_1_0189_RGB Trans.tiff,749.61,30.89,wt
wtiwat_1_0189_RGB Trans.tiff,5091.02,80.51,wt
wtiwat_1_0189_RGB Trans.tiff,3885.94,70.34,wt
wtiwat_1_0189_RGB Trans.tiff,382.42,22.07,wt
wtiwat_1_0189_RGB Trans.tiff,2561.33,57.11,wt
wtiwat_1_0189_RGB Trans.tiff,1107.81,37.56,wt
wtiwat_1_0189_RGB Trans.tiff,1773.44,47.52,wt
wtiwat_1_0189_RGB Trans.tiff,1984.38,50.27,wt
wtiwat_1_0189_RGB Trans.tiff,732.42,30.54,wt
wtiwat_1_0189_RGB Trans.tiff,2377.73,55.02,wt
wtiwat_1_0189_RGB Trans.tiff,4937.5,79.29,wt
wtiwat_1_0189_RGB Trans.tiff,675.78,29.33,wt
wtiwat_1_0189_RGB Trans.tiff,1404.3,42.28,wt
wtiwat_1_0189_RGB Trans.tiff,1745.31,47.14,wt
wtiwat_1_0189_RGB Trans.tiff,762.5,31.16,wt
wtiwat_1_0189_RGB Trans.tiff,410.94,22.87,wt
wtiwat_1_0189_RGB Trans.tiff,2485.16,56.25,wt
wtiwat_1_0189_RGB Trans.tiff,453.12,24.02,wt
wtiwat_1_0189_RGB Trans.tiff,1064.06,36.81,wt
wtiwat_1_0189_RGB Trans.tiff,620.7,28.11,wt
wtiwat_1_0189_RGB Trans.tiff,5386.33,82.81,wt
wtiwat_1_0189_RGB Trans.tiff,824.61,32.4,wt
wtiwat_1_0189_RGB Trans.tiff,2541.02,56.88,wt
wtiwat_1_0189_RGB Trans.tiff,2915.62,60.93,wt
wtiwat_1_0189_RGB Trans.tiff,1762.5,47.37,wt
wtiwat_1_0189_RGB Trans.tiff,1597.27,45.1,wt
wtiwat_1_0189_RGB Trans.tiff,2459.38,55.96,wt
wtiwat_1_0189_RGB Trans.tiff,939.84,34.59,wt
wtiwat_1_0189_RGB Trans.tiff,1465.62,43.2,wt
wtiwat_1_0189_RGB Trans.tiff,5828.12,86.14,wt
wtiwat_1_0189_RGB Trans.tiff,2169.14,52.55,wt
wtiwat_1_0189_RGB Trans.tiff,2242.97,53.44,wt
wtiwat_1_0189_RGB Trans.tiff,2473.83,56.12,wt
wtiwat_1_0189_RGB Trans.tiff,7149.22,95.41,wt
wtiwat_1_0189_RGB Trans.tiff,3809.77,69.65,wt
wtiwat_1_0189_RGB Trans.tiff,2496.88,56.38,wt
wtiwat_1_0189_RGB Trans.tiff,2888.67,60.65,wt
wtiwat_1_0189_RGB Trans.tiff,3739.84,69.01,wt
wtiwat_1_0189_RGB Trans.tiff,3328.52,65.1,wt
wtiwat_1_0189_RGB Trans.tiff,552.73,26.53,wt
wtiwat_1_0189_RGB Trans.tiff,2686.72,58.49,wt
wtiwat_1_0189_RGB Trans.tiff,3216.02,63.99,wt
wtiwat_1_0189_RGB Trans.tiff,1032.42,36.26,wt
wtiwat_1_0189_RGB Trans.tiff,1911.33,49.33,wt
wtiwat_1_0189_RGB Trans.tiff,1230.08,39.57,wt
wtiwat_1_0189_RGB Trans.tiff,7243.36,96.03,wt
wtiwat_1_0189_RGB Trans.tiff,765.23,31.21,wt
wtiwat_1_0189_RGB Trans.tiff,1013.67,35.93,wt
wtiwat_1_0189_RGB Trans.tiff,3641.8,68.09,wt
wtiwat_1_0189_RGB Trans.tiff,1267.19,40.17,wt
wtiwat_1_0189_RGB Trans.tiff,1700.78,46.53,wt
wtiwat_1_0189_RGB Trans.tiff,695.31,29.75,wt
wtiwat_1_0189_RGB Trans.tiff,5980.08,87.26,wt
wtiwat_1_0189_RGB Trans.tiff,532.03,26.03,wt
wtiwat_1_0189_RGB Trans.tiff,2640.62,57.98,wt
wtiwat_1_0189_RGB Trans.tiff,2105.08,51.77,wt
wtiwat_1_0189_RGB Trans.tiff,857.42,33.04,wt
wtiwat_1_0189_RGB Trans.tiff,433.2,23.49,wt
wtiwat_1_0189_RGB Trans.tiff,719.92,30.28,wt
wtiwat_1_0189_RGB Trans.tiff,882.03,33.51,wt
wtiwat_1_0189_RGB Trans.tiff,5675.39,85.01,wt
wtiwat_1_0189_RGB Trans.tiff,2040.62,50.97,wt
wtiwat_1_0189_RGB Trans.tiff,677.34,29.37,wt
wtiwat_1_0189_RGB Trans.tiff,832.81,32.56,wt
wtiwat_1_0189_RGB Trans.tiff,6336.72,89.82,wt
wtiwat_1_0189_RGB Trans.tiff,1663.67,46.02,wt
wtiwat_1_0189_RGB Trans.tiff,1763.28,47.38,wt
wtiwat_1_0189_RGB Trans.tiff,5618.75,84.58,wt
wtiwat_1_0189_RGB Trans.tiff,2117.19,51.92,wt
wtiwat_1_0189_RGB Trans.tiff,611.72,27.91,wt
wtiwat_1_0189_RGB Trans.tiff,1016.8,35.98,wt
wtiwat_1_0189_RGB Trans.tiff,925,34.32,wt
wtiwat_1_0189_RGB Trans.tiff,1592.97,45.04,wt
wtiwat_1_0189_RGB Trans.tiff,3283.59,64.66,wt
wtiwat_1_0189_RGB Trans.tiff,1298.05,40.65,wt
wtiwat_1_0189_RGB Trans.tiff,1513.28,43.89,wt
wtiwat_1_0189_RGB Trans.tiff,918.36,34.19,wt
wtiwat_1_0189_RGB Trans.tiff,3047.27,62.29,wt
wtiwat_1_0189_RGB Trans.tiff,4843.36,78.53,wt
wtiwat_1_0189_RGB Trans.tiff,1868.75,48.78,wt
wtiwat_1_0189_RGB Trans.tiff,566.8,26.86,wt
wtiwat_1_0189_RGB Trans.tiff,2356.25,54.77,wt
wtiwat_1_0189_RGB Trans.tiff,10175,113.82,wt
wtiwat_1_0189_RGB Trans.tiff,2810.94,59.82,wt
wtiwat_1_0189_RGB Trans.tiff,670.31,29.21,wt
wtiwat_1_0189_RGB Trans.tiff,1325,41.07,wt
wtiwat_1_0189_RGB Trans.tiff,3775,69.33,wt
wtiwat_1_0189_RGB Trans.tiff,851.95,32.94,wt
wtiwat_1_0189_RGB Trans.tiff,1631.25,45.57,wt
wtiwat_1_0189_RGB Trans.tiff,2070.31,51.34,wt
wtiwat_1_0189_RGB Trans.tiff,402.34,22.63,wt
wtiwat_1_0189_RGB Trans.tiff,2062.5,51.25,wt
wtiwat_1_0189_RGB Trans.tiff,334.77,20.65,wt
wtiwat_1_0189_RGB Trans.tiff,3808.98,69.64,wt
wtiwat_1_0189_RGB Trans.tiff,1075.78,37.01,wt
wtiwat_1_0189_RGB Trans.tiff,792.97,31.77,wt
wtiwat_1_0189_RGB Trans.tiff,6259.77,89.28,wt
wtiwat_1_0189_RGB Trans.tiff,3485.16,66.61,wt
wtiwat_1_0189_RGB Trans.tiff,1490.62,43.57,wt
wtiwat_1_0189_RGB Trans.tiff,433.98,23.51,wt
wtiwat_1_0189_RGB Trans.tiff,4059.77,71.9,wt
wtiwat_1_0189_RGB Trans.tiff,1021.48,36.06,wt
wtiwat_1_0189_RGB Trans.tiff,519.53,25.72,wt
wtiwat_1_0189_RGB Trans.tiff,823.05,32.37,wt
wtiwat_1_0189_RGB Trans.tiff,1495.7,43.64,wt
wtiwat_1_0189_RGB Trans.tiff,753.91,30.98,wt
wtiwat_1_0189_RGB Trans.tiff,1904.69,49.25,wt
wtiwat_1_0189_RGB Trans.tiff,1936.72,49.66,wt
wtiwat_1_0189_RGB Trans.tiff,531.25,26.01,wt
wtiwat_1_0189_RGB Trans.tiff,3320.31,65.02,wt
wtiwat_1_0189_RGB Trans.tiff,1739.06,47.06,wt
wtiwat_1_0189_RGB Trans.tiff,687.11,29.58,wt
wtiwat_1_0189_RGB Trans.tiff,1549.61,44.42,wt
wtiwat_1_0189_RGB Trans.tiff,5439.45,83.22,wt
wtiwat_1_0189_RGB Trans.tiff,1748.83,47.19,wt
wtiwat_1_0189_RGB Trans.tiff,4846.09,78.55,wt
wtiwat_1_0189_RGB Trans.tiff,3643.75,68.11,wt
wtiwat_1_0189_RGB Trans.tiff,4503.52,75.72,wt
wtiwat_1_0189_RGB Trans.tiff,1777.34,47.57,wt
wtiwat_1_0189_RGB Trans.tiff,1375,41.84,wt
wtiwat_1_0189_RGB Trans.tiff,460.16,24.21,wt
wtiwat_1_0189_RGB Trans.tiff,1363.67,41.67,wt
wtiwat_1_0189_RGB Trans.tiff,394.14,22.4,wt
wtiwat_1_0189_RGB Trans.tiff,2742.19,59.09,wt
wtiwat_1_0189_RGB Trans.tiff,350.78,21.13,wt
wtiwat_1_0189_RGB Trans.tiff,1729.69,46.93,wt
wtiwat_1_0189_RGB Trans.tiff,3308.2,64.9,wt
wtiwat_1_0189_RGB Trans.tiff,4415.23,74.98,wt
wtiwat_1_0189_RGB Trans.tiff,322.66,20.27,wt
wtiwat_1_0189_RGB Trans.tiff,2072.27,51.37,wt
wtiwat_1_0189_RGB Trans.tiff,747.66,30.85,wt
wtiwat_1_0189_RGB Trans.tiff,671.09,29.23,wt
wtiwat_1_0189_RGB Trans.tiff,4503.91,75.73,wt
wtiwat_1_0189_RGB Trans.tiff,1208.2,39.22,wt
wtiwat_1_0189_RGB Trans.tiff,1625,45.49,wt
wtiwat_1_0189_RGB Trans.tiff,1016.8,35.98,wt
wtiwat_1_0189_RGB Trans.tiff,2207.81,53.02,wt
wtiwat_1_0189_RGB Trans.tiff,5612.5,84.53,wt
wtiwat_1_0189_RGB Trans.tiff,6291.41,89.5,wt
wtiwat_1_0189_RGB Trans.tiff,3874.22,70.23,wt
wtiwat_1_0189_RGB Trans.tiff,1451.56,42.99,wt
wtiwat_1_0189_RGB Trans.tiff,3987.11,71.25,wt
wtiwat_1_0189_RGB Trans.tiff,3736.33,68.97,wt
wtiwat_1_0189_RGB Trans.tiff,1184.38,38.83,wt
wtiwat_1_0189_RGB Trans.tiff,5223.83,81.55,wt
wtiwat_1_0189_RGB Trans.tiff,4525,75.9,wt
wtiwat_1_0189_RGB Trans.tiff,1643.36,45.74,wt
wtiwat_1_0189_RGB Trans.tiff,2299.61,54.11,wt
wtiwat_1_0189_RGB Trans.tiff,1063.28,36.79,wt
wtiwat_1_0189_RGB Trans.tiff,496.88,25.15,wt
wtiwat_1_0189_RGB Trans.tiff,3377.73,65.58,wt
wtiwat_1_0189_RGB Trans.tiff,1670.31,46.12,wt
wtiwat_1_0189_RGB Trans.tiff,366.02,21.59,wt
wtiwat_1_0189_RGB Trans.tiff,6164.45,88.59,wt
wtiwat_1_0189_RGB Trans.tiff,1276.17,40.31,wt
wtiwat_1_0189_RGB Trans.tiff,2180.86,52.69,wt
wtiwat_1_0189_RGB Trans.tiff,421.48,23.17,wt
wtiwat_1_0189_RGB Trans.tiff,2841.02,60.14,wt
wtiwat_1_0189_RGB Trans.tiff,2586.33,57.38,wt
wtiwat_1_0189_RGB Trans.tiff,3365.23,65.46,wt
wtiwat_1_0189_RGB Trans.tiff,8574.22,104.48,wt
wtiwat_1_0189_RGB Trans.tiff,1173.44,38.65,wt
wtiwat_1_0189_RGB Trans.tiff,328.12,20.44,wt
wtiwat_1_0189_RGB Trans.tiff,2492.97,56.34,wt
wtiwat_1_0189_RGB Trans.tiff,5671.88,84.98,wt
wtiwat_1_0189_RGB Trans.tiff,2976.95,61.57,wt
wtiwat_1_0189_RGB Trans.tiff,1019.14,36.02,wt
wtiwat_1_0189_RGB Trans.tiff,616.02,28.01,wt
wtiwat_1_0189_RGB Trans.tiff,2150,52.32,wt
wtiwat_1_0189_RGB Trans.tiff,6437.5,90.53,wt
wtiwat_1_0189_RGB Trans.tiff,2137.89,52.17,wt
wtiwat_1_0189_RGB Trans.tiff,680.47,29.43,wt
wtiwat_1_0189_RGB Trans.tiff,534.77,26.09,wt
wtiwat_1_0189_RGB Trans.tiff,5522.66,83.85,wt
wtiwat_1_0189_RGB Trans.tiff,2211.72,53.07,wt
wtiwat_1_0189_RGB Trans.tiff,1151.17,38.28,wt
wtiwat_1_0189_RGB Trans.tiff,4819.14,78.33,wt
wtiwat_1_0189_RGB Trans.tiff,651.95,28.81,wt
wtiwat_1_0189_RGB Trans.tiff,487.11,24.9,wt
wtiwat_1_0189_RGB Trans.tiff,526.95,25.9,wt
wtiwat_1_0189_RGB Trans.tiff,318.75,20.15,wt
wtiwat_1_0189_RGB Trans.tiff,2918.36,60.96,wt
wtiwat_1_0189_RGB Trans.tiff,2140.23,52.2,wt
wtiwat_1_0189_RGB Trans.tiff,5537.89,83.97,wt
wtiwat_1_0189_RGB Trans.tiff,6247.27,89.19,wt
wtiwat_1_0189_RGB Trans.tiff,745.7,30.81,wt
wtiwat_1_0189_RGB Trans.tiff,1034.77,36.3,wt
wtiwat_1_0189_RGB Trans.tiff,10840.23,117.48,wt
wtiwat_1_0189_RGB Trans.tiff,2215.23,53.11,wt
wtiwat_1_0189_RGB Trans.tiff,2643.36,58.01,wt
wtiwat_1_0189_RGB Trans.tiff,2815.62,59.87,wt
wtiwat_1_0189_RGB Trans.tiff,2749.61,59.17,wt
wtiwat_1_0189_RGB Trans.tiff,4446.48,75.24,wt
wtiwat_1_0189_RGB Trans.tiff,1202.73,39.13,wt
wtiwat_1_0189_RGB Trans.tiff,1428.12,42.64,wt
wtiwat_1_0189_RGB Trans.tiff,2646.88,58.05,wt
wtiwat_1_0189_RGB Trans.tiff,1925.78,49.52,wt
wtiwat_1_0189_RGB Trans.tiff,2414.45,55.45,wt
wtiwat_1_0189_RGB Trans.tiff,404.69,22.7,wt
