,Unnamed: 0,mz,intensity,rel.intensity,theo.mass,delta,rdb.equiv,comp,add.info,sample,rep,carbons,hydrogens,oxygens,nitrogens,phosphates,carbon_isotope,fullsample,sample_loc_row,slope,yint,error,correctedmz,em,mf,unsat,chemcalc_error,ppm,info
4573,4574,811.5753,8401.4,0.52,811.5752,0.15,18.0,C45 [13]C8 H73 O5 N ,,ko7,1,45,73,5,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,811.5761,810.569989,C39[13C]7H78NO8P,9.0,0.001152,1.4212,NPO8[13C]7C39H78
4574,4575,811.5952,164845.2,10.17,811.5951,0.05,6.5,C43 [13]C3 H83 O8 N P ,,ko7,1,43,83,8,1,1,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,811.596,810.588494,C36[13C]11H78NO7P,10.0,-0.000243,-0.3002,NPO7[13C]11C36H78
4575,4576,811.6677,33529.8,2.07,811.6676,0.05,9.0,C49 [13]C3 H88 O6 ,,ko7,1,49,88,6,0,0,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,811.6685,810.659419,C37[13C]8H89NO8P,2.5,-0.001818,-2.2424,NPO8[13C]8C37H89
4576,4577,811.7397,25657.0,1.58,811.7399,-0.15,3.5,C45 [13]C6 H98 O4 P ,,ko7,1,45,98,4,0,1,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,811.7405,810.731566,C46H101NO7P,-2.5,-0.001671,-2.0608,NPO7C46H101
4577,4578,812.541,4221.5,0.26,812.541,-0.03,12.5,C44 [13]C4 H75 O7 N P ,,ko7,1,44,75,7,1,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,812.5418,811.53371,C44[13C]4H74NO7P,13.0,-0.000827,-1.0194,NPO7[13C]4C44H74
4578,4579,812.5554,11011.5,0.68,812.5554,-0.03,17.5,C46 [13]C7 H74 O4 P ,,ko7,1,46,74,4,0,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,812.5562,811.54712,C47[13C]H77NO7P,11.5,-0.001817,-2.2386,NPO7[13C]C47H77
4579,4580,812.5774,5760.4,0.36,812.5774,0.07,11.5,C45 [13]C4 H79 O6 N P ,,ko7,1,45,79,6,1,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,812.5782,811.568874,C37[13C]9H77NO8P,9.5,-0.002063,-2.5425,NPO8[13C]9C37H77
4580,4581,812.5994,78111.4,4.82,812.599,0.33,10.0,C48 [13]C H81 O8 N ,,ko7,1,48,81,8,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,812.6002,811.591849,C35[13C]12H78NO7P,10.0,-0.001088,-1.3412,NPO7[13C]12C35H78
4581,4582,812.6062,89009.3,5.49,812.606,0.18,14.0,C52 [13]C H82 O3 N P ,,ko7,1,52,82,3,1,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,812.607,811.600165,C44[13C]2H84NO8P,6.0,0.000428,0.5273,NPO8[13C]2C44H84
4582,4583,812.6541,9771.8,0.6,812.6539,0.17,10.0,C46 [13]C5 H85 O6 N ,,ko7,1,46,85,6,1,0,5,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,812.6549,811.649363,C33[13C]12H86NO8P,4.0,0.001726,2.127,NPO8[13C]12C33H86
4583,4584,812.6711,16654.3,1.03,812.6713,-0.15,4.5,C44 [13]C4 H91 O6 N P ,,ko7,1,44,91,6,1,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,812.6719,811.662774,C36[13C]9H89NO8P,2.5,-0.001863,-2.2953,NPO8[13C]9C36H89
4584,4585,812.7217,3649.2,0.23,812.7222,-0.54,8.5,C47 [13]C6 H92 O4 N ,,ko7,1,47,92,4,1,0,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,812.7225,811.71704,C41[13C]5H97NO7P,-0.5,0.001803,2.2216,NPO7[13C]5C41H97
4585,4586,812.7449,16334.3,1.01,812.7446,0.31,6.0,C52 [13]C H97 O4 N ,,ko7,1,52,97,4,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,812.7457,811.738794,C31[13C]13H97NO8P,-2.5,0.000357,0.4393,NPO8[13C]13C31H97
4586,4587,812.7499,16998.9,1.05,812.7497,0.25,8.5,C46 [13]C8 H94 O3 N ,,ko7,1,46,94,3,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,812.7507,811.743264,C32[13C]12H98NO8P,-3.0,-0.000173,-0.2134,NPO8[13C]12C32H98
4587,4588,813.5585,4856.2,0.3,813.5588,-0.23,17.5,C45 [13]C8 H74 O4 P ,,ko7,1,45,74,4,0,1,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,813.5593,812.550475,C46[13C]2H77NO7P,11.5,-0.001562,-1.9222,NPO7[13C]2C46H77
4588,4589,813.6097,255129.3,15.75,813.6094,0.28,14.0,C51 [13]C2 H82 O3 N P ,,ko7,1,51,82,3,1,1,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,813.6105,812.60352,C43[13C]3H84NO8P,6.0,0.000283,0.348,NPO8[13C]3C43H84
4589,4590,813.6568,5258.6,0.32,813.6571,-0.29,10.0,C45 [13]C7 H87 O4 P ,,ko7,1,45,87,4,0,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,813.6576,812.648846,C46[13C]H90NO7P,4.0,-0.001491,-1.8351,NPO7[13C]C46H90
4590,4591,813.6834,140204.2,8.65,813.6833,0.14,8.0,C49 [13]C3 H90 O6 ,,ko7,1,49,90,6,0,0,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,813.6842,812.675069,C37[13C]8H91NO8P,1.5,-0.001868,-2.2983,NPO8[13C]8C37H91
4591,4592,813.7534,24806.6,1.53,813.7542,-0.74,0.5,C50 H101 O7 ,,ko7,1,50,101,7,0,0,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,813.7542,812.747216,C46H103NO7P,-3.5,0.000279,0.3436,NPO7C46H103
4592,4593,814.5711,24626.4,1.52,814.5712,-0.07,16.5,C46 [13]C6 H74 O6 N ,,ko7,1,46,74,6,1,0,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,814.5719,813.56277,C47[13C]H79NO7P,10.5,-0.001867,-2.2944,NPO7[13C]C47H79
4593,4594,814.5934,8762.7,0.54,814.5934,0.03,14.0,C51 [13]C2 H81 O4 P ,,ko7,1,51,81,4,0,1,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,814.5942,813.588994,C38[13C]8H80NO8P,8.0,0.002057,2.5281,NPO8[13C]8C38H80
4594,4595,814.6131,124051.3,7.66,814.6133,-0.13,17.5,C56 H80 O3 N ,,ko7,1,56,80,3,1,0,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,814.6139,813.606875,C42[13C]4H84NO8P,6.0,0.000238,0.2921,NPO8[13C]4C42H84
4595,4596,814.6868,73475.3,4.54,814.6869,-0.15,3.5,C44 [13]C4 H93 O6 N P ,,ko7,1,44,93,6,1,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,814.6876,813.678424,C36[13C]9H91NO8P,1.5,-0.001913,-2.351,NPO8[13C]9C36H91
4596,4597,814.7574,19052.1,1.18,814.7575,-0.15,0.5,C49 [13]C H101 O7 ,,ko7,1,49,101,7,0,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,814.7582,813.750571,C45[13C]H103NO7P,-3.5,-0.000366,-0.4496,NPO7[13C]C45H103
4597,4598,815.5741,11350.2,0.7,815.5738,0.3,13.5,C52 H80 O5 P ,,ko7,1,52,80,5,0,1,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,815.5749,814.566125,C46[13C]2H79NO7P,10.5,-0.001512,-1.856,NPO7[13C]2C46H79
4598,4599,815.617,77052.7,4.76,815.6172,-0.15,10.0,C45 [13]C5 H82 O8 ,,ko7,1,45,82,8,0,0,5,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,815.6178,814.610229,C41[13C]5H84NO8P,6.0,-0.000308,-0.3775,NPO8[13C]5C41H84
4599,4600,815.6984,59359.7,3.66,815.6984,-0.02,3.5,C43 [13]C6 H94 O6 P ,,ko7,1,43,94,6,0,1,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,815.6992,814.690719,C37[13C]8H93NO8P,0.5,-0.001218,-1.4947,NPO8[13C]8C37H93
4600,4601,815.7604,19112.8,1.18,815.7609,-0.45,0.5,C48 [13]C2 H101 O7 ,,ko7,1,48,101,7,0,0,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,815.7612,814.753926,C44[13C]2H103NO7P,-3.5,-0.000011,-0.0136,NPO7[13C]2C44H103
4601,4602,816.5863,16055.3,0.99,816.5867,-0.36,15.5,C46 [13]C7 H78 O4 P ,,ko7,1,46,78,4,0,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,816.5871,815.57842,C47[13C]H81NO7P,9.5,-0.001417,-1.7369,NPO7[13C]C47H81
4602,4603,816.6086,17271.3,1.07,816.6087,-0.04,9.5,C45 [13]C4 H83 O6 N P ,,ko7,1,45,83,6,1,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,816.6094,815.600174,C37[13C]9H81NO8P,7.5,-0.001963,-2.4071,NPO8[13C]9C37H81
4603,4604,816.6206,34207.2,2.11,816.6205,0.01,10.0,C44 [13]C6 H82 O8 ,,ko7,1,44,82,8,0,0,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,816.6214,815.614208,C33[13C]14H80NO7P,9.0,0.000071,0.0874,NPO7[13C]14C33H80
4604,4605,816.646,9093.5,0.56,816.6456,0.43,12.0,C52 [13]C H85 O5 N ,,ko7,1,52,85,5,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,816.6468,815.640405,C46H90NO8P,3.0,0.000868,1.0648,NPO8C46H90
4605,4606,816.7018,31848.9,1.97,816.7017,0.02,3.5,C42 [13]C7 H94 O6 P ,,ko7,1,42,94,6,0,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,816.7026,815.694074,C36[13C]9H93NO8P,0.5,-0.001263,-1.5482,NPO8[13C]9C36H93
4606,4607,816.7642,14445.9,0.89,816.7642,-0.06,0.5,C47 [13]C3 H101 O7 ,,ko7,1,47,101,7,0,0,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,816.765,815.757281,C43[13C]3H103NO7P,-3.5,-0.000456,-0.5592,NPO7[13C]3C43H103
4607,4608,817.5903,8448.6,0.52,817.5902,0.13,15.5,C45 [13]C7 H76 O6 N ,,ko7,1,45,76,6,1,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,817.5911,816.585648,C32[13C]14H77NO8P,9.5,0.001811,2.2175,NPO8[13C]14C32H77
4608,4609,817.6017,9392.5,0.58,817.6016,0.12,8.5,C47 [13]C2 H84 O7 P ,,ko7,1,47,84,7,0,1,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,817.6025,816.594588,C34[13C]12H79NO8P,8.5,-0.000649,-0.7945,NPO8[13C]12C34H79
4609,4610,817.624,25214.5,1.56,817.6239,0.07,10.0,C43 [13]C7 H82 O8 ,,ko7,1,43,82,8,0,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,817.6248,816.617563,C32[13C]15H80NO7P,9.0,0.000026,0.032,NPO7[13C]15C32H80
4610,4611,817.6457,7472.3,0.46,817.6457,-0.06,4.0,C42 [13]C5 H89 O8 P ,,ko7,1,42,89,8,0,1,5,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,817.6465,816.63929,C44[13C]2H89NO8P,3.5,0.000053,0.0651,NPO8[13C]2C44H89
4611,4612,817.705,17834.8,1.1,817.7051,-0.09,3.5,C41 [13]C8 H94 O6 P ,,ko7,1,41,94,6,0,1,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,817.7058,816.697429,C35[13C]10H93NO8P,0.5,-0.001108,-1.3567,NPO8[13C]10C35H93
4612,4613,817.768,15953.1,0.98,817.7683,-0.26,-0.5,C48 [13]C2 H104 O5 P ,,ko7,1,48,104,5,0,1,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,817.7688,816.760636,C42[13C]4H103NO7P,-3.5,-0.000901,-1.1036,NPO7[13C]4C42H103
4613,4614,818.6051,20105.9,1.24,818.605,0.07,8.5,C46 [13]C3 H84 O7 P ,,ko7,1,46,84,7,0,1,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,818.6059,817.598541,C48H84NO7P,8.0,-0.000096,-0.1178,NPO7C48H84
4614,4615,818.6273,12665.8,0.78,818.6273,0.07,10.0,C42 [13]C8 H82 O8 ,,ko7,1,42,82,8,0,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,818.6281,817.620294,C38[13C]8H84NO8P,6.0,-0.000543,-0.6641,NPO8[13C]8C38H84
4615,4616,818.6349,11301.6,0.7,818.6348,0.06,17.5,C52 [13]C5 H81 O3 ,,ko7,1,52,81,3,0,0,5,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,818.6357,817.629234,C40[13C]6H86NO8P,5.0,0.000797,0.9752,NPO8[13C]6C40H86
4616,4617,818.6529,9467.5,0.58,818.653,-0.05,11.0,C52 [13]C H88 O3 N P ,,ko7,1,52,88,3,1,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,818.6537,817.647115,C44[13C]2H90NO8P,3.0,0.000678,0.8294,NPO8[13C]2C44H90
4617,4618,818.7035,7481.6,0.46,818.7034,0.13,1.0,C46 [13]C2 H97 O7 P ,,ko7,1,46,97,7,0,1,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,818.7043,817.696314,C33[13C]12H92NO8P,1.0,-0.000723,-0.8847,NPO8[13C]12C33H92
4618,4619,818.7069,7623.6,0.47,818.7072,-0.31,12.0,C48 [13]C7 H89 O3 N ,,ko7,1,48,89,3,1,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,818.7077,817.700784,C34[13C]11H93NO8P,0.5,0.000347,0.4241,NPO8[13C]11C34H93
4619,4620,818.7218,25034.8,1.55,818.7219,-0.04,2.0,C43 [13]C6 H97 O6 P ,,ko7,1,43,97,6,0,1,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,818.7226,817.714194,C37[13C]8H96NO8P,-1.0,-0.001143,-1.3973,NPO8[13C]8C37H96
4620,4621,818.7712,10280.2,0.63,818.771,0.24,0.5,C45 [13]C5 H101 O7 ,,ko7,1,45,101,7,0,0,5,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,818.772,817.76399,C41[13C]5H103NO7P,-3.5,-0.000747,-0.9129,NPO7[13C]5C41H103
4621,4622,819.5965,4765.1,0.29,819.5963,0.21,12.5,C50 [13]C H80 O7 N ,,ko7,1,50,80,7,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,819.5973,818.588485,C44[13C]4H81NO7P,9.5,-0.001552,-1.896,NPO7[13C]4C44H81
4622,4623,819.6096,12776.2,0.79,819.6092,0.44,7.5,C47 [13]C H85 O7 N P ,,ko7,1,47,85,7,1,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,819.6104,818.601896,C47[13C]H84NO7P,8.0,-0.001241,-1.5166,NPO7[13C]C47H84
4623,4624,819.6168,12934.5,0.8,819.6166,0.13,19.0,C48 [13]C8 H77 O3 N ,,ko7,1,48,77,3,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,819.6176,818.610238,C34[13C]12H81NO8P,7.5,-0.000099,-0.1206,NPO8[13C]12C34H81
4624,4625,819.6309,11064.1,0.68,819.6313,-0.39,9.0,C43 [13]C7 H85 O6 P ,,ko7,1,43,85,6,0,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,819.6317,818.623649,C37[13C]9H84NO8P,6.0,-0.000788,-0.9628,NPO8[13C]9C37H84
4625,4626,819.656,7480.5,0.46,819.656,-0.01,15.5,C55 [13]C2 H85 O3 ,,ko7,1,55,85,3,0,0,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,819.6568,818.65047,C43[13C]3H90NO8P,3.0,0.000933,1.1397,NPO8[13C]3C43H90
4626,4627,819.6914,9722.2,0.6,819.6915,-0.08,7.5,C44 [13]C7 H91 O4 N P ,,ko7,1,44,91,4,1,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,819.6922,818.686856,C44[13C]3H94NO7P,2.0,0.001919,2.3434,NPO7[13C]3C44H94
4627,4628,819.7103,6031.3,0.37,819.7105,-0.28,12.0,C47 [13]C8 H89 O3 N ,,ko7,1,47,89,3,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,819.7111,818.704139,C33[13C]12H93NO8P,0.5,0.000302,0.3684,NPO8[13C]12C33H93
4628,4629,819.7249,18059.7,1.11,819.7252,-0.36,2.0,C42 [13]C7 H97 O6 P ,,ko7,1,42,97,6,0,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,819.7257,818.717549,C36[13C]9H96NO8P,-1.0,-0.000888,-1.0844,NPO8[13C]9C36H96
4629,4630,819.7745,8952.8,0.55,819.7743,0.23,0.5,C44 [13]C6 H101 O7 ,,ko7,1,44,101,7,0,0,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,819.7753,818.767345,C40[13C]6H103NO7P,-3.5,-0.000692,-0.8448,NPO7[13C]6C40H103
4630,4631,820.525,5963.2,0.37,820.5249,0.06,19.5,C49 [13]C4 H71 O4 N P ,,ko7,1,49,71,4,1,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,820.5258,819.519693,C34[13C]13H69NO8P,14.5,0.001156,1.4102,NPO8[13C]13C34H69
4631,4632,820.6207,16899.9,1.04,820.6206,0.12,7.5,C46 [13]C3 H86 O7 P ,,ko7,1,46,86,7,0,1,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,820.6215,819.614191,C48H86NO7P,7.0,-0.000046,-0.0565,NPO7C48H86
4632,4633,820.6433,8272.7,0.51,820.6432,0.11,4.5,C38 [13]C8 H87 O8 N P ,,ko7,1,38,87,8,1,1,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,820.6441,819.635944,C38[13C]8H86NO8P,5.0,-0.000893,-1.0894,NPO8[13C]8C38H86
4633,4634,820.6613,8746.0,0.54,820.6615,-0.15,6.0,C48 [13]C2 H91 O6 P ,,ko7,1,48,91,6,0,1,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,820.6621,819.654449,C35[13C]12H86NO7P,6.0,-0.000388,-0.4736,NPO7[13C]12C35H86
4634,4635,820.6663,8647.1,0.53,820.6661,0.25,5.5,C49 H90 O8 N ,,ko7,1,49,90,8,1,0,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,820.6671,819.658919,C36[13C]11H87NO7P,5.5,-0.000918,-1.12,NPO7[13C]11C36H87
4635,4636,820.6942,6133.1,0.38,820.6942,0.01,4.5,C50 H95 O5 N P ,,ko7,1,50,95,5,1,1,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,820.695,819.68574,C42[13C]5H93NO7P,2.5,-0.001997,-2.4361,NPO7[13C]5C42H93
4636,4637,820.7362,54970.8,3.39,820.7362,-0.09,9.5,C51 [13]C4 H94 O3 N ,,ko7,1,51,94,3,1,0,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,820.737,819.729844,C37[13C]8H98NO8P,-2.0,0.000107,0.1311,NPO8[13C]8C37H98
4637,4638,820.7795,4277.9,0.26,820.7796,-0.11,2.0,C53 H105 O3 P ,,ko7,1,53,105,3,0,1,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,820.7803,819.77517,C40[13C]6H104NO7P,-4.0,0.002133,2.6023,NPO7[13C]6C40H104
4638,4639,821.6235,9965.5,0.62,821.624,-0.5,7.5,C45 [13]C4 H86 O7 P ,,ko7,1,45,86,7,0,1,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,821.6243,820.616948,C32[13C]14H81NO8P,7.5,-0.000089,-0.1086,NPO8[13C]14C32H81
4639,4640,821.6345,4579.9,0.28,821.6344,0.09,8.5,C42 [13]C7 H85 O6 N P ,,ko7,1,42,85,6,1,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,821.6353,820.625888,C34[13C]12H83NO8P,6.5,-0.002149,-2.6184,NPO8[13C]12C34H83
4640,4641,821.6459,7012.1,0.43,821.6457,0.18,16.5,C51 [13]C5 H82 O3 N ,,ko7,1,51,82,3,1,0,5,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,821.6467,820.639299,C37[13C]9H86NO8P,5.0,-0.000138,-0.1683,NPO8[13C]9C37H86
4641,4642,821.6635,7899.7,0.49,821.6636,-0.03,14.5,C55 [13]C H86 O3 N ,,ko7,1,55,86,3,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,821.6643,820.65718,C41[13C]5H90NO8P,3.0,0.000143,0.1738,NPO8[13C]5C41H90
4642,4643,821.6687,7574.4,0.47,821.6686,0.08,6.5,C46 [13]C4 H89 O8 ,,ko7,1,46,89,8,0,0,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,821.6695,820.662274,C35[13C]12H87NO7P,5.5,0.000037,0.0449,NPO7[13C]12C35H87
4643,4644,821.7045,3813.1,0.24,821.7045,0.07,2.0,C41 [13]C7 H95 O7 P ,,ko7,1,41,95,7,0,1,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,821.7053,820.698035,C43[13C]4H95NO7P,1.5,-0.000002,-0.002,NPO7[13C]4C43H95
4644,4645,821.7328,92997.6,5.74,821.7328,0.01,1.0,C42 [13]C6 H98 O6 N P ,,ko7,1,42,98,6,1,1,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,821.7336,820.724259,C34[13C]11H96NO8P,-1.0,-0.002078,-2.532,NPO8[13C]11C34H96
4645,4646,821.7822,5115.5,0.32,821.7822,-0.09,3.0,C50 [13]C3 H102 O5 ,,ko7,1,50,102,5,0,0,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,821.783,820.774055,C38[13C]8H103NO7P,-3.5,-0.001682,-2.0493,NPO7[13C]8C38H103
4646,4647,822.6353,6808.5,0.42,822.635,0.28,15.0,C54 [13]C H83 O4 N ,,ko7,1,54,83,4,1,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,822.6361,821.629243,C33[13C]13H83NO8P,6.5,0.000406,0.4943,NPO8[13C]13C33H83
4647,4648,822.6506,3492.5,0.22,822.6505,0.12,8.0,C42 [13]C7 H85 O8 N ,,ko7,1,42,85,8,1,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,822.6514,821.642654,C36[13C]10H86NO8P,5.0,-0.001483,-1.8052,NPO8[13C]10C36H86
4648,4649,822.6679,8153.5,0.5,822.6678,0.14,2.5,C40 [13]C6 H91 O8 N P ,,ko7,1,40,91,8,1,1,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,822.6687,821.661158,C33[13C]14H86NO7P,6.0,-0.000279,-0.339,NPO7[13C]14C33H86
4649,4650,822.6735,8555.2,0.53,822.6735,-0.01,4.5,C49 H93 O6 N P ,,ko7,1,49,93,6,1,1,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,822.6743,821.665629,C34[13C]13H87NO7P,5.5,-0.001408,-1.714,NPO7[13C]13C34H87
4650,4651,822.7377,84919.4,5.24,822.7373,0.36,3.5,C49 [13]C2 H99 O4 N P ,,ko7,1,49,99,4,1,1,2,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,822.7385,821.732084,C34[13C]11H97NO8P,-1.5,0.000847,1.0307,NPO8[13C]11C34H97
4651,4652,822.7434,86611.1,5.35,822.743,0.42,9.5,C49 [13]C6 H94 O3 N ,,ko7,1,49,94,3,1,0,6,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,822.7442,821.736554,C35[13C]10H98NO8P,-2.0,-0.000383,-0.4659,NPO8[13C]10C35H98
4652,4653,823.5345,9742.9,0.6,823.5347,-0.21,24.0,C50 [13]C7 H68 O4 ,,ko7,1,50,68,4,0,0,7,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,823.5353,822.525885,C45[13C]4H73NO7P,14.5,-0.002152,-2.6167,NPO7[13C]4C45H73
4653,4654,823.6315,6037.9,0.37,823.6315,-0.07,6.5,C45 [13]C3 H87 O7 N P ,,ko7,1,45,87,7,1,1,3,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,823.6323,822.624255,C45[13C]3H86NO7P,7.0,-0.000782,-0.9503,NPO7[13C]3C45H86
4654,4655,823.6773,9852.8,0.61,823.6769,0.46,4.5,C48 [13]C H93 O6 N P ,,ko7,1,48,93,6,1,1,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,823.6781,822.668983,C33[13C]14H87NO7P,5.5,-0.001854,-2.253,NPO7[13C]14C33H87
4655,4656,823.7472,182122.1,11.24,823.7477,-0.47,1.0,C40 [13]C8 H97 O8 N ,,ko7,1,40,97,8,1,0,8,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,823.748,822.739909,C34[13C]11H98NO8P,-2.0,-0.000828,-1.0065,NPO8[13C]11C34H98
4656,4657,824.5378,4781.1,0.3,824.5377,0.09,16.5,C52 H75 O5 N P ,,ko7,1,52,75,5,1,1,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,824.5386,823.52924,C44[13C]5H73NO7P,14.5,-0.002097,-2.547,NPO7[13C]5C44H73
4657,4658,824.556,5866.6,0.36,824.5559,0.03,22.0,C53 [13]C4 H72 O4 ,,ko7,1,53,72,4,0,0,4,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,824.5568,823.550993,C34[13C]13H73NO8P,12.5,0.001456,1.7677,NPO8[13C]13C34H73
4658,4659,824.6267,4130.5,0.25,824.6269,-0.18,14.5,C54 [13]C H83 O5 ,,ko7,1,54,83,5,0,0,1,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,824.6275,823.61867,C42[13C]6H84NO7P,8.0,-0.001567,-1.903,NPO7[13C]6C42H84
4659,4660,824.6805,8716.7,0.54,824.6806,-0.15,8.0,C53 H93 O4 P ,,ko7,1,53,93,4,0,1,0,ko7_1,5,7.45653456065636e-22,0.0008000000000265,0.0008000000000265,824.6813,823.672338,C32[13C]15H87NO7P,5.5,-0.001699,-2.0623,NPO7[13C]15C32H87
